d_idle_0,sum_d_idle,mean_d_idle,ep
8,8,8.0,179
6,6,6.0,180
10,10,10.0,181
20,20,20.0,182
0,0,0.0,183
8,8,8.0,184
11,11,11.0,185
4,4,4.0,186
14,14,14.0,187
4,4,4.0,188
6,6,6.0,189
5,5,5.0,190
9,9,9.0,191
0,0,0.0,192
17,17,17.0,193
11,11,11.0,194
10,10,10.0,195
0,0,0.0,196
0,0,0.0,197
0,0,0.0,198
29,29,29.0,199
0,0,0.0,200
9,9,9.0,201
8,8,8.0,202
10,10,10.0,203
19,19,19.0,204
12,12,12.0,205
27,27,27.0,206
0,0,0.0,207
14,14,14.0,208
1,1,1.0,209
0,0,0.0,210
6,6,6.0,211
13,13,13.0,212
13,13,13.0,213
14,14,14.0,214
8,8,8.0,215
7,7,7.0,216
0,0,0.0,217
7,7,7.0,218
17,17,17.0,219
3,3,3.0,220
18,18,18.0,221
7,7,7.0,222
0,0,0.0,223
3,3,3.0,224
13,13,13.0,225
15,15,15.0,226
0,0,0.0,227
21,21,21.0,228
10,10,10.0,229
20,20,20.0,230
14,14,14.0,231
8,8,8.0,232
3,3,3.0,233
2,2,2.0,234
1,1,1.0,235
0,0,0.0,236
6,6,6.0,237
4,4,4.0,238
0,0,0.0,239
3,3,3.0,240
4,4,4.0,241
4,4,4.0,242
4,4,4.0,243
3,3,3.0,244
27,27,27.0,245
12,12,12.0,246
8,8,8.0,247
5,5,5.0,248
1,1,1.0,249
7,7,7.0,250
8,8,8.0,251
27,27,27.0,252
0,0,0.0,253
0,0,0.0,254
8,8,8.0,255
0,0,0.0,256
11,11,11.0,257
20,20,20.0,258
3,3,3.0,259
0,0,0.0,260
16,16,16.0,261
22,22,22.0,262
0,0,0.0,263
11,11,11.0,264
22,22,22.0,265
10,10,10.0,266
13,13,13.0,267
3,3,3.0,268
6,6,6.0,269
0,0,0.0,270
13,13,13.0,271
0,0,0.0,272
5,5,5.0,273
19,19,19.0,274
0,0,0.0,275
13,13,13.0,276
0,0,0.0,277
0,0,0.0,278
22,22,22.0,279
12,12,12.0,280
1,1,1.0,281
3,3,3.0,282
6,6,6.0,283
0,0,0.0,284
1,1,1.0,285
0,0,0.0,286
3,3,3.0,287
30,30,30.0,288
0,0,0.0,289
0,0,0.0,290
16,16,16.0,291
17,17,17.0,292
7,7,7.0,293
4,4,4.0,294
11,11,11.0,295
0,0,0.0,296
6,6,6.0,297
0,0,0.0,298
0,0,0.0,299
4,4,4.0,300
20,20,20.0,301
12,12,12.0,302
10,10,10.0,303
0,0,0.0,304
18,18,18.0,305
5,5,5.0,306
4,4,4.0,307
27,27,27.0,308
4,4,4.0,309
4,4,4.0,310
0,0,0.0,311
0,0,0.0,312
24,24,24.0,313
33,33,33.0,314
0,0,0.0,315
7,7,7.0,316
8,8,8.0,317
12,12,12.0,318
1,1,1.0,319
0,0,0.0,320
9,9,9.0,321
6,6,6.0,322
8,8,8.0,323
7,7,7.0,324
4,4,4.0,325
6,6,6.0,326
0,0,0.0,327
11,11,11.0,328
16,16,16.0,329
0,0,0.0,330
6,6,6.0,331
3,3,3.0,332
8,8,8.0,333
19,19,19.0,334
0,0,0.0,335
19,19,19.0,336
14,14,14.0,337
4,4,4.0,338
8,8,8.0,339
11,11,11.0,340
2,2,2.0,341
11,11,11.0,342
0,0,0.0,343
4,4,4.0,344
18,18,18.0,345
17,17,17.0,346
0,0,0.0,347
4,4,4.0,348
2,2,2.0,349
0,0,0.0,350
6,6,6.0,351
14,14,14.0,352
2,2,2.0,353
9,9,9.0,354
12,12,12.0,355
4,4,4.0,356
13,13,13.0,357
16,16,16.0,358
38,38,38.0,359
19,19,19.0,360
28,28,28.0,361
6,6,6.0,362
0,0,0.0,363
0,0,0.0,364
0,0,0.0,365
20,20,20.0,366
3,3,3.0,367
10,10,10.0,368
14,14,14.0,369
1,1,1.0,370
2,2,2.0,371
7,7,7.0,372
1,1,1.0,373
20,20,20.0,374
12,12,12.0,375
1,1,1.0,376
6,6,6.0,377
11,11,11.0,378
12,12,12.0,379
14,14,14.0,380
8,8,8.0,381
0,0,0.0,382
13,13,13.0,383
1,1,1.0,384
19,19,19.0,385
11,11,11.0,386
15,15,15.0,387
26,26,26.0,388
2,2,2.0,389
21,21,21.0,390
0,0,0.0,391
1,1,1.0,392
12,12,12.0,393
21,21,21.0,394
0,0,0.0,395
10,10,10.0,396
11,11,11.0,397
3,3,3.0,398
16,16,16.0,399
7,7,7.0,400
3,3,3.0,401
10,10,10.0,402
1,1,1.0,403
18,18,18.0,404
26,26,26.0,405
12,12,12.0,406
4,4,4.0,407
28,28,28.0,408
7,7,7.0,409
10,10,10.0,410
12,12,12.0,411
6,6,6.0,412
4,4,4.0,413
23,23,23.0,414
11,11,11.0,415
5,5,5.0,416
16,16,16.0,417
11,11,11.0,418
2,2,2.0,419
9,9,9.0,420
11,11,11.0,421
8,8,8.0,422
0,0,0.0,423
9,9,9.0,424
7,7,7.0,425
3,3,3.0,426
0,0,0.0,427
12,12,12.0,428
11,11,11.0,429
0,0,0.0,430
9,9,9.0,431
8,8,8.0,432
10,10,10.0,433
3,3,3.0,434
22,22,22.0,435
7,7,7.0,436
31,31,31.0,437
20,20,20.0,438
0,0,0.0,439
18,18,18.0,440
0,0,0.0,441
5,5,5.0,442
22,22,22.0,443
0,0,0.0,444
0,0,0.0,445
16,16,16.0,446
4,4,4.0,447
1,1,1.0,448
16,16,16.0,449
4,4,4.0,450
21,21,21.0,451
3,3,3.0,452
0,0,0.0,453
7,7,7.0,454
13,13,13.0,455
0,0,0.0,456
23,23,23.0,457
16,16,16.0,458
21,21,21.0,459
3,3,3.0,460
0,0,0.0,461
33,33,33.0,462
10,10,10.0,463
9,9,9.0,464
6,6,6.0,465
8,8,8.0,466
14,14,14.0,467
0,0,0.0,468
0,0,0.0,469
2,2,2.0,470
0,0,0.0,471
0,0,0.0,472
13,13,13.0,473
24,24,24.0,474
0,0,0.0,475
6,6,6.0,476
0,0,0.0,477
16,16,16.0,478
17,17,17.0,479
0,0,0.0,480
5,5,5.0,481
0,0,0.0,482
7,7,7.0,483
9,9,9.0,484
0,0,0.0,485
19,19,19.0,486
21,21,21.0,487
16,16,16.0,488
12,12,12.0,489
10,10,10.0,490
0,0,0.0,491
0,0,0.0,492
24,24,24.0,493
5,5,5.0,494
13,13,13.0,495
13,13,13.0,496
17,17,17.0,497
9,9,9.0,498
1,1,1.0,499
4,4,4.0,500
16,16,16.0,501
7,7,7.0,502
4,4,4.0,503
6,6,6.0,504
7,7,7.0,505
6,6,6.0,506
2,2,2.0,507
10,10,10.0,508
16,16,16.0,509
4,4,4.0,510
4,4,4.0,511
18,18,18.0,512
9,9,9.0,513
31,31,31.0,514
5,5,5.0,515
23,23,23.0,516
16,16,16.0,517
6,6,6.0,518
0,0,0.0,519
12,12,12.0,520
5,5,5.0,521
8,8,8.0,522
20,20,20.0,523
1,1,1.0,524
8,8,8.0,525
25,25,25.0,526
1,1,1.0,527
14,14,14.0,528
21,21,21.0,529
10,10,10.0,530
1,1,1.0,531
0,0,0.0,532
3,3,3.0,533
16,16,16.0,534
10,10,10.0,535
4,4,4.0,536
14,14,14.0,537
6,6,6.0,538
9,9,9.0,539
0,0,0.0,540
6,6,6.0,541
25,25,25.0,542
2,2,2.0,543
35,35,35.0,544
3,3,3.0,545
0,0,0.0,546
15,15,15.0,547
6,6,6.0,548
11,11,11.0,549
15,15,15.0,550
0,0,0.0,551
5,5,5.0,552
8,8,8.0,553
6,6,6.0,554
7,7,7.0,555
0,0,0.0,556
0,0,0.0,557
9,9,9.0,558
4,4,4.0,559
8,8,8.0,560
11,11,11.0,561
10,10,10.0,562
6,6,6.0,563
7,7,7.0,564
4,4,4.0,565
6,6,6.0,566
2,2,2.0,567
10,10,10.0,568
2,2,2.0,569
8,8,8.0,570
48,48,48.0,571
8,8,8.0,572
16,16,16.0,573
2,2,2.0,574
6,6,6.0,575
3,3,3.0,576
8,8,8.0,577
11,11,11.0,578
3,3,3.0,579
9,9,9.0,580
5,5,5.0,581
7,7,7.0,582
13,13,13.0,583
15,15,15.0,584
5,5,5.0,585
10,10,10.0,586
0,0,0.0,587
8,8,8.0,588
10,10,10.0,589
10,10,10.0,590
35,35,35.0,591
5,5,5.0,592
18,18,18.0,593
37,37,37.0,594
0,0,0.0,595
10,10,10.0,596
5,5,5.0,597
7,7,7.0,598
12,12,12.0,599
6,6,6.0,600
4,4,4.0,601
0,0,0.0,602
19,19,19.0,603
11,11,11.0,604
18,18,18.0,605
2,2,2.0,606
4,4,4.0,607
14,14,14.0,608
0,0,0.0,609
9,9,9.0,610
0,0,0.0,611
0,0,0.0,612
6,6,6.0,613
11,11,11.0,614
9,9,9.0,615
0,0,0.0,616
13,13,13.0,617
22,22,22.0,618
0,0,0.0,619
11,11,11.0,620
10,10,10.0,621
12,12,12.0,622
31,31,31.0,623
0,0,0.0,624
4,4,4.0,625
7,7,7.0,626
26,26,26.0,627
31,31,31.0,628
10,10,10.0,629
0,0,0.0,630
0,0,0.0,631
15,15,15.0,632
5,5,5.0,633
10,10,10.0,634
14,14,14.0,635
28,28,28.0,636
7,7,7.0,637
12,12,12.0,638
0,0,0.0,639
3,3,3.0,640
5,5,5.0,641
13,13,13.0,642
1,1,1.0,643
6,6,6.0,644
3,3,3.0,645
14,14,14.0,646
16,16,16.0,647
7,7,7.0,648
0,0,0.0,649
16,16,16.0,650
2,2,2.0,651
22,22,22.0,652
7,7,7.0,653
6,6,6.0,654
0,0,0.0,655
11,11,11.0,656
8,8,8.0,657
20,20,20.0,658
26,26,26.0,659
6,6,6.0,660
4,4,4.0,661
29,29,29.0,662
6,6,6.0,663
37,37,37.0,664
0,0,0.0,665
11,11,11.0,666
6,6,6.0,667
11,11,11.0,668
2,2,2.0,669
0,0,0.0,670
0,0,0.0,671
2,2,2.0,672
9,9,9.0,673
30,30,30.0,674
0,0,0.0,675
4,4,4.0,676
6,6,6.0,677
26,26,26.0,678
0,0,0.0,679
17,17,17.0,680
17,17,17.0,681
6,6,6.0,682
0,0,0.0,683
0,0,0.0,684
0,0,0.0,685
18,18,18.0,686
1,1,1.0,687
3,3,3.0,688
17,17,17.0,689
16,16,16.0,690
5,5,5.0,691
6,6,6.0,692
10,10,10.0,693
6,6,6.0,694
29,29,29.0,695
23,23,23.0,696
0,0,0.0,697
0,0,0.0,698
7,7,7.0,699
5,5,5.0,700
0,0,0.0,701
7,7,7.0,702
0,0,0.0,703
6,6,6.0,704
3,3,3.0,705
5,5,5.0,706
16,16,16.0,707
4,4,4.0,708
4,4,4.0,709
20,20,20.0,710
1,1,1.0,711
13,13,13.0,712
4,4,4.0,713
22,22,22.0,714
2,2,2.0,715
0,0,0.0,716
13,13,13.0,717
0,0,0.0,718
6,6,6.0,719
0,0,0.0,720
18,18,18.0,721
6,6,6.0,722
4,4,4.0,723
14,14,14.0,724
18,18,18.0,725
0,0,0.0,726
9,9,9.0,727
5,5,5.0,728
10,10,10.0,729
1,1,1.0,730
0,0,0.0,731
28,28,28.0,732
11,11,11.0,733
4,4,4.0,734
26,26,26.0,735
0,0,0.0,736
2,2,2.0,737
2,2,2.0,738
12,12,12.0,739
22,22,22.0,740
17,17,17.0,741
4,4,4.0,742
5,5,5.0,743
1,1,1.0,744
13,13,13.0,745
10,10,10.0,746
0,0,0.0,747
8,8,8.0,748
17,17,17.0,749
2,2,2.0,750
0,0,0.0,751
0,0,0.0,752
18,18,18.0,753
0,0,0.0,754
15,15,15.0,755
10,10,10.0,756
4,4,4.0,757
15,15,15.0,758
0,0,0.0,759
12,12,12.0,760
5,5,5.0,761
8,8,8.0,762
7,7,7.0,763
5,5,5.0,764
0,0,0.0,765
0,0,0.0,766
22,22,22.0,767
0,0,0.0,768
3,3,3.0,769
0,0,0.0,770
17,17,17.0,771
2,2,2.0,772
10,10,10.0,773
18,18,18.0,774
2,2,2.0,775
0,0,0.0,776
2,2,2.0,777
3,3,3.0,778
14,14,14.0,779
8,8,8.0,780
13,13,13.0,781
14,14,14.0,782
1,1,1.0,783
18,18,18.0,784
0,0,0.0,785
0,0,0.0,786
15,15,15.0,787
9,9,9.0,788
0,0,0.0,789
8,8,8.0,790
6,6,6.0,791
0,0,0.0,792
0,0,0.0,793
25,25,25.0,794
26,26,26.0,795
0,0,0.0,796
19,19,19.0,797
12,12,12.0,798
8,8,8.0,799
1,1,1.0,800
2,2,2.0,801
0,0,0.0,802
1,1,1.0,803
1,1,1.0,804
9,9,9.0,805
0,0,0.0,806
0,0,0.0,807
12,12,12.0,808
2,2,2.0,809
8,8,8.0,810
16,16,16.0,811
1,1,1.0,812
6,6,6.0,813
0,0,0.0,814
0,0,0.0,815
2,2,2.0,816
11,11,11.0,817
7,7,7.0,818
7,7,7.0,819
5,5,5.0,820
7,7,7.0,821
0,0,0.0,822
14,14,14.0,823
8,8,8.0,824
5,5,5.0,825
0,0,0.0,826
9,9,9.0,827
30,30,30.0,828
20,20,20.0,829
10,10,10.0,830
9,9,9.0,831
3,3,3.0,832
15,15,15.0,833
26,26,26.0,834
0,0,0.0,835
0,0,0.0,836
1,1,1.0,837
20,20,20.0,838
8,8,8.0,839
0,0,0.0,840
6,6,6.0,841
3,3,3.0,842
16,16,16.0,843
0,0,0.0,844
0,0,0.0,845
8,8,8.0,846
12,12,12.0,847
9,9,9.0,848
24,24,24.0,849
3,3,3.0,850
12,12,12.0,851
14,14,14.0,852
0,0,0.0,853
0,0,0.0,854
8,8,8.0,855
25,25,25.0,856
1,1,1.0,857
1,1,1.0,858
0,0,0.0,859
17,17,17.0,860
24,24,24.0,861
11,11,11.0,862
0,0,0.0,863
19,19,19.0,864
26,26,26.0,865
13,13,13.0,866
0,0,0.0,867
10,10,10.0,868
22,22,22.0,869
6,6,6.0,870
12,12,12.0,871
0,0,0.0,872
8,8,8.0,873
5,5,5.0,874
23,23,23.0,875
0,0,0.0,876
8,8,8.0,877
5,5,5.0,878
3,3,3.0,879
2,2,2.0,880
0,0,0.0,881
9,9,9.0,882
24,24,24.0,883
5,5,5.0,884
7,7,7.0,885
8,8,8.0,886
13,13,13.0,887
18,18,18.0,888
3,3,3.0,889
3,3,3.0,890
0,0,0.0,891
0,0,0.0,892
2,2,2.0,893
6,6,6.0,894
4,4,4.0,895
8,8,8.0,896
6,6,6.0,897
0,0,0.0,898
0,0,0.0,899
6,6,6.0,900
13,13,13.0,901
6,6,6.0,902
31,31,31.0,903
25,25,25.0,904
4,4,4.0,905
6,6,6.0,906
7,7,7.0,907
12,12,12.0,908
0,0,0.0,909
34,34,34.0,910
27,27,27.0,911
0,0,0.0,912
13,13,13.0,913
13,13,13.0,914
37,37,37.0,915
0,0,0.0,916
11,11,11.0,917
9,9,9.0,918
8,8,8.0,919
4,4,4.0,920
14,14,14.0,921
6,6,6.0,922
11,11,11.0,923
15,15,15.0,924
0,0,0.0,925
17,17,17.0,926
35,35,35.0,927
0,0,0.0,928
4,4,4.0,929
4,4,4.0,930
1,1,1.0,931
10,10,10.0,932
5,5,5.0,933
18,18,18.0,934
8,8,8.0,935
13,13,13.0,936
12,12,12.0,937
12,12,12.0,938
21,21,21.0,939
15,15,15.0,940
6,6,6.0,941
47,47,47.0,942
5,5,5.0,943
5,5,5.0,944
41,41,41.0,945
12,12,12.0,946
10,10,10.0,947
4,4,4.0,948
0,0,0.0,949
11,11,11.0,950
10,10,10.0,951
3,3,3.0,952
0,0,0.0,953
13,13,13.0,954
2,2,2.0,955
7,7,7.0,956
4,4,4.0,957
17,17,17.0,958
13,13,13.0,959
0,0,0.0,960
4,4,4.0,961
13,13,13.0,962
9,9,9.0,963
14,14,14.0,964
24,24,24.0,965
8,8,8.0,966
9,9,9.0,967
7,7,7.0,968
27,27,27.0,969
1,1,1.0,970
0,0,0.0,971
0,0,0.0,972
1,1,1.0,973
7,7,7.0,974
16,16,16.0,975
28,28,28.0,976
10,10,10.0,977
1,1,1.0,978
7,7,7.0,979
4,4,4.0,980
1,1,1.0,981
5,5,5.0,982
5,5,5.0,983
0,0,0.0,984
23,23,23.0,985
14,14,14.0,986
7,7,7.0,987
13,13,13.0,988
19,19,19.0,989
43,43,43.0,990
0,0,0.0,991
0,0,0.0,992
13,13,13.0,993
0,0,0.0,994
8,8,8.0,995
7,7,7.0,996
0,0,0.0,997
2,2,2.0,998
1,1,1.0,999
0,0,0.0,1000
7,7,7.0,1001
0,0,0.0,1002
5,5,5.0,1003
4,4,4.0,1004
2,2,2.0,1005
23,23,23.0,1006
7,7,7.0,1007
0,0,0.0,1008
6,6,6.0,1009
6,6,6.0,1010
0,0,0.0,1011
5,5,5.0,1012
4,4,4.0,1013
11,11,11.0,1014
24,24,24.0,1015
7,7,7.0,1016
3,3,3.0,1017
14,14,14.0,1018
15,15,15.0,1019
12,12,12.0,1020
22,22,22.0,1021
6,6,6.0,1022
6,6,6.0,1023
7,7,7.0,1024
4,4,4.0,1025
4,4,4.0,1026
0,0,0.0,1027
0,0,0.0,1028
37,37,37.0,1029
3,3,3.0,1030
2,2,2.0,1031
6,6,6.0,1032
3,3,3.0,1033
15,15,15.0,1034
0,0,0.0,1035
2,2,2.0,1036
17,17,17.0,1037
16,16,16.0,1038
13,13,13.0,1039
0,0,0.0,1040
15,15,15.0,1041
0,0,0.0,1042
7,7,7.0,1043
0,0,0.0,1044
12,12,12.0,1045
16,16,16.0,1046
1,1,1.0,1047
6,6,6.0,1048
3,3,3.0,1049
6,6,6.0,1050
1,1,1.0,1051
18,18,18.0,1052
5,5,5.0,1053
7,7,7.0,1054
0,0,0.0,1055
2,2,2.0,1056
9,9,9.0,1057
9,9,9.0,1058
18,18,18.0,1059
0,0,0.0,1060
7,7,7.0,1061
5,5,5.0,1062
3,3,3.0,1063
3,3,3.0,1064
0,0,0.0,1065
4,4,4.0,1066
10,10,10.0,1067
3,3,3.0,1068
0,0,0.0,1069
0,0,0.0,1070
12,12,12.0,1071
8,8,8.0,1072
17,17,17.0,1073
3,3,3.0,1074
0,0,0.0,1075
0,0,0.0,1076
0,0,0.0,1077
8,8,8.0,1078
19,19,19.0,1079
14,14,14.0,1080
0,0,0.0,1081
3,3,3.0,1082
0,0,0.0,1083
0,0,0.0,1084
0,0,0.0,1085
0,0,0.0,1086
14,14,14.0,1087
0,0,0.0,1088
9,9,9.0,1089
14,14,14.0,1090
7,7,7.0,1091
20,20,20.0,1092
4,4,4.0,1093
16,16,16.0,1094
0,0,0.0,1095
21,21,21.0,1096
13,13,13.0,1097
3,3,3.0,1098
19,19,19.0,1099
6,6,6.0,1100
8,8,8.0,1101
1,1,1.0,1102
9,9,9.0,1103
4,4,4.0,1104
15,15,15.0,1105
17,17,17.0,1106
14,14,14.0,1107
14,14,14.0,1108
24,24,24.0,1109
0,0,0.0,1110
12,12,12.0,1111
13,13,13.0,1112
13,13,13.0,1113
0,0,0.0,1114
30,30,30.0,1115
21,21,21.0,1116
9,9,9.0,1117
2,2,2.0,1118
6,6,6.0,1119
2,2,2.0,1120
0,0,0.0,1121
11,11,11.0,1122
4,4,4.0,1123
2,2,2.0,1124
14,14,14.0,1125
0,0,0.0,1126
15,15,15.0,1127
20,20,20.0,1128
10,10,10.0,1129
13,13,13.0,1130
6,6,6.0,1131
4,4,4.0,1132
12,12,12.0,1133
19,19,19.0,1134
9,9,9.0,1135
31,31,31.0,1136
0,0,0.0,1137
4,4,4.0,1138
14,14,14.0,1139
16,16,16.0,1140
16,16,16.0,1141
4,4,4.0,1142
23,23,23.0,1143
14,14,14.0,1144
1,1,1.0,1145
4,4,4.0,1146
8,8,8.0,1147
3,3,3.0,1148
9,9,9.0,1149
0,0,0.0,1150
0,0,0.0,1151
7,7,7.0,1152
26,26,26.0,1153
2,2,2.0,1154
0,0,0.0,1155
11,11,11.0,1156
28,28,28.0,1157
37,37,37.0,1158
19,19,19.0,1159
3,3,3.0,1160
4,4,4.0,1161
9,9,9.0,1162
8,8,8.0,1163
1,1,1.0,1164
6,6,6.0,1165
4,4,4.0,1166
17,17,17.0,1167
16,16,16.0,1168
1,1,1.0,1169
9,9,9.0,1170
11,11,11.0,1171
18,18,18.0,1172
18,18,18.0,1173
15,15,15.0,1174
14,14,14.0,1175
5,5,5.0,1176
4,4,4.0,1177
23,23,23.0,1178
16,16,16.0,1179
1,1,1.0,1180
2,2,2.0,1181
0,0,0.0,1182
12,12,12.0,1183
8,8,8.0,1184
11,11,11.0,1185
14,14,14.0,1186
2,2,2.0,1187
7,7,7.0,1188
6,6,6.0,1189
0,0,0.0,1190
6,6,6.0,1191
10,10,10.0,1192
2,2,2.0,1193
6,6,6.0,1194
20,20,20.0,1195
22,22,22.0,1196
8,8,8.0,1197
16,16,16.0,1198
6,6,6.0,1199
4,4,4.0,1200
9,9,9.0,1201
9,9,9.0,1202
0,0,0.0,1203
6,6,6.0,1204
22,22,22.0,1205
10,10,10.0,1206
7,7,7.0,1207
18,18,18.0,1208
2,2,2.0,1209
54,54,54.0,1210
2,2,2.0,1211
9,9,9.0,1212
11,11,11.0,1213
10,10,10.0,1214
10,10,10.0,1215
6,6,6.0,1216
11,11,11.0,1217
5,5,5.0,1218
8,8,8.0,1219
1,1,1.0,1220
14,14,14.0,1221
32,32,32.0,1222
13,13,13.0,1223
0,0,0.0,1224
19,19,19.0,1225
0,0,0.0,1226
0,0,0.0,1227
14,14,14.0,1228
1,1,1.0,1229
6,6,6.0,1230
0,0,0.0,1231
5,5,5.0,1232
16,16,16.0,1233
19,19,19.0,1234
14,14,14.0,1235
1,1,1.0,1236
16,16,16.0,1237
14,14,14.0,1238
0,0,0.0,1239
3,3,3.0,1240
26,26,26.0,1241
4,4,4.0,1242
11,11,11.0,1243
6,6,6.0,1244
6,6,6.0,1245
6,6,6.0,1246
0,0,0.0,1247
0,0,0.0,1248
10,10,10.0,1249
27,27,27.0,1250
15,15,15.0,1251
6,6,6.0,1252
0,0,0.0,1253
3,3,3.0,1254
5,5,5.0,1255
2,2,2.0,1256
8,8,8.0,1257
10,10,10.0,1258
14,14,14.0,1259
9,9,9.0,1260
2,2,2.0,1261
7,7,7.0,1262
0,0,0.0,1263
0,0,0.0,1264
8,8,8.0,1265
19,19,19.0,1266
3,3,3.0,1267
8,8,8.0,1268
22,22,22.0,1269
8,8,8.0,1270
3,3,3.0,1271
0,0,0.0,1272
6,6,6.0,1273
15,15,15.0,1274
36,36,36.0,1275
11,11,11.0,1276
27,27,27.0,1277
0,0,0.0,1278
0,0,0.0,1279
0,0,0.0,1280
0,0,0.0,1281
27,27,27.0,1282
7,7,7.0,1283
34,34,34.0,1284
21,21,21.0,1285
0,0,0.0,1286
24,24,24.0,1287
0,0,0.0,1288
0,0,0.0,1289
8,8,8.0,1290
1,1,1.0,1291
21,21,21.0,1292
7,7,7.0,1293
4,4,4.0,1294
29,29,29.0,1295
4,4,4.0,1296
16,16,16.0,1297
12,12,12.0,1298
11,11,11.0,1299
15,15,15.0,1300
3,3,3.0,1301
13,13,13.0,1302
0,0,0.0,1303
0,0,0.0,1304
5,5,5.0,1305
8,8,8.0,1306
3,3,3.0,1307
5,5,5.0,1308
4,4,4.0,1309
11,11,11.0,1310
4,4,4.0,1311
1,1,1.0,1312
5,5,5.0,1313
11,11,11.0,1314
0,0,0.0,1315
37,37,37.0,1316
23,23,23.0,1317
26,26,26.0,1318
0,0,0.0,1319
21,21,21.0,1320
6,6,6.0,1321
40,40,40.0,1322
17,17,17.0,1323
9,9,9.0,1324
14,14,14.0,1325
8,8,8.0,1326
4,4,4.0,1327
0,0,0.0,1328
12,12,12.0,1329
19,19,19.0,1330
8,8,8.0,1331
15,15,15.0,1332
0,0,0.0,1333
0,0,0.0,1334
9,9,9.0,1335
6,6,6.0,1336
0,0,0.0,1337
11,11,11.0,1338
22,22,22.0,1339
10,10,10.0,1340
9,9,9.0,1341
12,12,12.0,1342
13,13,13.0,1343
0,0,0.0,1344
33,33,33.0,1345
5,5,5.0,1346
2,2,2.0,1347
5,5,5.0,1348
12,12,12.0,1349
11,11,11.0,1350
10,10,10.0,1351
2,2,2.0,1352
6,6,6.0,1353
9,9,9.0,1354
1,1,1.0,1355
34,34,34.0,1356
0,0,0.0,1357
