d_idle_0,sum_d_idle,mean_d_idle,ep
0,0,0.0,124
10,10,10.0,125
24,24,24.0,126
0,0,0.0,127
4,4,4.0,128
18,18,18.0,129
10,10,10.0,130
9,9,9.0,131
1,1,1.0,132
0,0,0.0,133
4,4,4.0,134
0,0,0.0,135
12,12,12.0,136
5,5,5.0,137
12,12,12.0,138
0,0,0.0,139
23,23,23.0,140
0,0,0.0,141
0,0,0.0,142
21,21,21.0,143
8,8,8.0,144
15,15,15.0,145
8,8,8.0,146
5,5,5.0,147
4,4,4.0,148
1,1,1.0,149
26,26,26.0,150
6,6,6.0,151
6,6,6.0,152
14,14,14.0,153
0,0,0.0,154
0,0,0.0,155
6,6,6.0,156
0,0,0.0,157
3,3,3.0,158
6,6,6.0,159
6,6,6.0,160
16,16,16.0,161
29,29,29.0,162
0,0,0.0,163
0,0,0.0,164
2,2,2.0,165
9,9,9.0,166
0,0,0.0,167
1,1,1.0,168
4,4,4.0,169
0,0,0.0,170
14,14,14.0,171
0,0,0.0,172
8,8,8.0,173
0,0,0.0,174
8,8,8.0,175
5,5,5.0,176
7,7,7.0,177
3,3,3.0,178
19,19,19.0,179
0,0,0.0,180
19,19,19.0,181
21,21,21.0,182
5,5,5.0,183
4,4,4.0,184
16,16,16.0,185
8,8,8.0,186
10,10,10.0,187
8,8,8.0,188
0,0,0.0,189
6,6,6.0,190
14,14,14.0,191
3,3,3.0,192
6,6,6.0,193
7,7,7.0,194
22,22,22.0,195
4,4,4.0,196
2,2,2.0,197
9,9,9.0,198
24,24,24.0,199
7,7,7.0,200
20,20,20.0,201
10,10,10.0,202
21,21,21.0,203
15,15,15.0,204
7,7,7.0,205
0,0,0.0,206
5,5,5.0,207
7,7,7.0,208
19,19,19.0,209
0,0,0.0,210
4,4,4.0,211
0,0,0.0,212
6,6,6.0,213
5,5,5.0,214
0,0,0.0,215
3,3,3.0,216
0,0,0.0,217
2,2,2.0,218
0,0,0.0,219
7,7,7.0,220
3,3,3.0,221
0,0,0.0,222
8,8,8.0,223
25,25,25.0,224
0,0,0.0,225
13,13,13.0,226
0,0,0.0,227
8,8,8.0,228
6,6,6.0,229
24,24,24.0,230
18,18,18.0,231
6,6,6.0,232
5,5,5.0,233
4,4,4.0,234
14,14,14.0,235
0,0,0.0,236
1,1,1.0,237
7,7,7.0,238
3,3,3.0,239
9,9,9.0,240
5,5,5.0,241
9,9,9.0,242
25,25,25.0,243
1,1,1.0,244
5,5,5.0,245
6,6,6.0,246
0,0,0.0,247
16,16,16.0,248
15,15,15.0,249
15,15,15.0,250
1,1,1.0,251
6,6,6.0,252
0,0,0.0,253
3,3,3.0,254
1,1,1.0,255
0,0,0.0,256
9,9,9.0,257
16,16,16.0,258
2,2,2.0,259
4,4,4.0,260
17,17,17.0,261
0,0,0.0,262
8,8,8.0,263
0,0,0.0,264
4,4,4.0,265
0,0,0.0,266
0,0,0.0,267
7,7,7.0,268
29,29,29.0,269
14,14,14.0,270
4,4,4.0,271
21,21,21.0,272
0,0,0.0,273
9,9,9.0,274
0,0,0.0,275
0,0,0.0,276
24,24,24.0,277
0,0,0.0,278
6,6,6.0,279
9,9,9.0,280
12,12,12.0,281
2,2,2.0,282
6,6,6.0,283
16,16,16.0,284
0,0,0.0,285
10,10,10.0,286
4,4,4.0,287
5,5,5.0,288
5,5,5.0,289
3,3,3.0,290
0,0,0.0,291
8,8,8.0,292
4,4,4.0,293
9,9,9.0,294
15,15,15.0,295
3,3,3.0,296
10,10,10.0,297
0,0,0.0,298
32,32,32.0,299
0,0,0.0,300
13,13,13.0,301
6,6,6.0,302
21,21,21.0,303
16,16,16.0,304
16,16,16.0,305
11,11,11.0,306
16,16,16.0,307
11,11,11.0,308
6,6,6.0,309
4,4,4.0,310
1,1,1.0,311
12,12,12.0,312
28,28,28.0,313
11,11,11.0,314
11,11,11.0,315
18,18,18.0,316
14,14,14.0,317
3,3,3.0,318
1,1,1.0,319
0,0,0.0,320
20,20,20.0,321
28,28,28.0,322
14,14,14.0,323
8,8,8.0,324
2,2,2.0,325
13,13,13.0,326
11,11,11.0,327
0,0,0.0,328
0,0,0.0,329
21,21,21.0,330
10,10,10.0,331
17,17,17.0,332
12,12,12.0,333
0,0,0.0,334
0,0,0.0,335
21,21,21.0,336
15,15,15.0,337
0,0,0.0,338
0,0,0.0,339
5,5,5.0,340
1,1,1.0,341
11,11,11.0,342
4,4,4.0,343
3,3,3.0,344
5,5,5.0,345
7,7,7.0,346
13,13,13.0,347
30,30,30.0,348
6,6,6.0,349
16,16,16.0,350
8,8,8.0,351
0,0,0.0,352
6,6,6.0,353
1,1,1.0,354
18,18,18.0,355
16,16,16.0,356
7,7,7.0,357
10,10,10.0,358
3,3,3.0,359
11,11,11.0,360
2,2,2.0,361
5,5,5.0,362
1,1,1.0,363
4,4,4.0,364
18,18,18.0,365
12,12,12.0,366
13,13,13.0,367
9,9,9.0,368
0,0,0.0,369
0,0,0.0,370
12,12,12.0,371
0,0,0.0,372
2,2,2.0,373
8,8,8.0,374
6,6,6.0,375
12,12,12.0,376
9,9,9.0,377
8,8,8.0,378
3,3,3.0,379
1,1,1.0,380
0,0,0.0,381
8,8,8.0,382
4,4,4.0,383
0,0,0.0,384
0,0,0.0,385
0,0,0.0,386
24,24,24.0,387
23,23,23.0,388
18,18,18.0,389
15,15,15.0,390
8,8,8.0,391
13,13,13.0,392
4,4,4.0,393
2,2,2.0,394
0,0,0.0,395
7,7,7.0,396
18,18,18.0,397
0,0,0.0,398
19,19,19.0,399
16,16,16.0,400
0,0,0.0,401
3,3,3.0,402
14,14,14.0,403
3,3,3.0,404
11,11,11.0,405
0,0,0.0,406
0,0,0.0,407
11,11,11.0,408
29,29,29.0,409
5,5,5.0,410
3,3,3.0,411
6,6,6.0,412
1,1,1.0,413
0,0,0.0,414
0,0,0.0,415
4,4,4.0,416
2,2,2.0,417
9,9,9.0,418
22,22,22.0,419
2,2,2.0,420
0,0,0.0,421
0,0,0.0,422
4,4,4.0,423
19,19,19.0,424
9,9,9.0,425
9,9,9.0,426
8,8,8.0,427
12,12,12.0,428
1,1,1.0,429
0,0,0.0,430
13,13,13.0,431
6,6,6.0,432
11,11,11.0,433
0,0,0.0,434
5,5,5.0,435
5,5,5.0,436
3,3,3.0,437
9,9,9.0,438
0,0,0.0,439
43,43,43.0,440
6,6,6.0,441
14,14,14.0,442
21,21,21.0,443
6,6,6.0,444
9,9,9.0,445
0,0,0.0,446
17,17,17.0,447
11,11,11.0,448
6,6,6.0,449
2,2,2.0,450
14,14,14.0,451
3,3,3.0,452
17,17,17.0,453
17,17,17.0,454
0,0,0.0,455
29,29,29.0,456
0,0,0.0,457
0,0,0.0,458
19,19,19.0,459
6,6,6.0,460
3,3,3.0,461
6,6,6.0,462
2,2,2.0,463
34,34,34.0,464
9,9,9.0,465
0,0,0.0,466
6,6,6.0,467
19,19,19.0,468
11,11,11.0,469
7,7,7.0,470
3,3,3.0,471
5,5,5.0,472
20,20,20.0,473
21,21,21.0,474
32,32,32.0,475
2,2,2.0,476
18,18,18.0,477
11,11,11.0,478
0,0,0.0,479
30,30,30.0,480
3,3,3.0,481
0,0,0.0,482
4,4,4.0,483
4,4,4.0,484
21,21,21.0,485
15,15,15.0,486
16,16,16.0,487
30,30,30.0,488
7,7,7.0,489
21,21,21.0,490
3,3,3.0,491
22,22,22.0,492
5,5,5.0,493
10,10,10.0,494
11,11,11.0,495
10,10,10.0,496
5,5,5.0,497
0,0,0.0,498
13,13,13.0,499
7,7,7.0,500
11,11,11.0,501
1,1,1.0,502
7,7,7.0,503
11,11,11.0,504
14,14,14.0,505
0,0,0.0,506
11,11,11.0,507
14,14,14.0,508
8,8,8.0,509
12,12,12.0,510
4,4,4.0,511
9,9,9.0,512
4,4,4.0,513
5,5,5.0,514
4,4,4.0,515
0,0,0.0,516
0,0,0.0,517
0,0,0.0,518
11,11,11.0,519
5,5,5.0,520
7,7,7.0,521
5,5,5.0,522
14,14,14.0,523
24,24,24.0,524
7,7,7.0,525
0,0,0.0,526
3,3,3.0,527
9,9,9.0,528
19,19,19.0,529
6,6,6.0,530
0,0,0.0,531
0,0,0.0,532
0,0,0.0,533
0,0,0.0,534
12,12,12.0,535
1,1,1.0,536
12,12,12.0,537
31,31,31.0,538
10,10,10.0,539
19,19,19.0,540
5,5,5.0,541
0,0,0.0,542
7,7,7.0,543
33,33,33.0,544
1,1,1.0,545
8,8,8.0,546
0,0,0.0,547
4,4,4.0,548
1,1,1.0,549
4,4,4.0,550
4,4,4.0,551
15,15,15.0,552
5,5,5.0,553
19,19,19.0,554
1,1,1.0,555
35,35,35.0,556
4,4,4.0,557
5,5,5.0,558
20,20,20.0,559
10,10,10.0,560
3,3,3.0,561
0,0,0.0,562
2,2,2.0,563
0,0,0.0,564
8,8,8.0,565
1,1,1.0,566
9,9,9.0,567
20,20,20.0,568
1,1,1.0,569
15,15,15.0,570
1,1,1.0,571
13,13,13.0,572
3,3,3.0,573
7,7,7.0,574
10,10,10.0,575
10,10,10.0,576
0,0,0.0,577
6,6,6.0,578
14,14,14.0,579
21,21,21.0,580
0,0,0.0,581
15,15,15.0,582
22,22,22.0,583
6,6,6.0,584
4,4,4.0,585
2,2,2.0,586
8,8,8.0,587
6,6,6.0,588
11,11,11.0,589
8,8,8.0,590
2,2,2.0,591
0,0,0.0,592
11,11,11.0,593
12,12,12.0,594
2,2,2.0,595
4,4,4.0,596
12,12,12.0,597
11,11,11.0,598
22,22,22.0,599
0,0,0.0,600
0,0,0.0,601
12,12,12.0,602
0,0,0.0,603
6,6,6.0,604
4,4,4.0,605
0,0,0.0,606
4,4,4.0,607
6,6,6.0,608
0,0,0.0,609
19,19,19.0,610
2,2,2.0,611
0,0,0.0,612
28,28,28.0,613
4,4,4.0,614
10,10,10.0,615
30,30,30.0,616
1,1,1.0,617
0,0,0.0,618
0,0,0.0,619
28,28,28.0,620
9,9,9.0,621
0,0,0.0,622
0,0,0.0,623
0,0,0.0,624
1,1,1.0,625
6,6,6.0,626
7,7,7.0,627
10,10,10.0,628
6,6,6.0,629
11,11,11.0,630
9,9,9.0,631
7,7,7.0,632
0,0,0.0,633
6,6,6.0,634
1,1,1.0,635
5,5,5.0,636
20,20,20.0,637
6,6,6.0,638
9,9,9.0,639
12,12,12.0,640
10,10,10.0,641
20,20,20.0,642
12,12,12.0,643
20,20,20.0,644
5,5,5.0,645
2,2,2.0,646
4,4,4.0,647
15,15,15.0,648
37,37,37.0,649
9,9,9.0,650
0,0,0.0,651
17,17,17.0,652
10,10,10.0,653
4,4,4.0,654
21,21,21.0,655
0,0,0.0,656
0,0,0.0,657
11,11,11.0,658
9,9,9.0,659
9,9,9.0,660
8,8,8.0,661
7,7,7.0,662
9,9,9.0,663
5,5,5.0,664
16,16,16.0,665
5,5,5.0,666
2,2,2.0,667
3,3,3.0,668
16,16,16.0,669
20,20,20.0,670
4,4,4.0,671
13,13,13.0,672
3,3,3.0,673
10,10,10.0,674
0,0,0.0,675
0,0,0.0,676
2,2,2.0,677
0,0,0.0,678
0,0,0.0,679
23,23,23.0,680
10,10,10.0,681
0,0,0.0,682
14,14,14.0,683
0,0,0.0,684
0,0,0.0,685
8,8,8.0,686
22,22,22.0,687
10,10,10.0,688
11,11,11.0,689
15,15,15.0,690
13,13,13.0,691
1,1,1.0,692
0,0,0.0,693
6,6,6.0,694
22,22,22.0,695
7,7,7.0,696
7,7,7.0,697
5,5,5.0,698
0,0,0.0,699
4,4,4.0,700
5,5,5.0,701
0,0,0.0,702
0,0,0.0,703
0,0,0.0,704
0,0,0.0,705
9,9,9.0,706
0,0,0.0,707
0,0,0.0,708
12,12,12.0,709
0,0,0.0,710
4,4,4.0,711
20,20,20.0,712
22,22,22.0,713
0,0,0.0,714
16,16,16.0,715
14,14,14.0,716
20,20,20.0,717
15,15,15.0,718
6,6,6.0,719
2,2,2.0,720
12,12,12.0,721
16,16,16.0,722
12,12,12.0,723
0,0,0.0,724
8,8,8.0,725
6,6,6.0,726
21,21,21.0,727
20,20,20.0,728
7,7,7.0,729
0,0,0.0,730
12,12,12.0,731
0,0,0.0,732
22,22,22.0,733
14,14,14.0,734
25,25,25.0,735
19,19,19.0,736
0,0,0.0,737
14,14,14.0,738
9,9,9.0,739
12,12,12.0,740
0,0,0.0,741
0,0,0.0,742
14,14,14.0,743
0,0,0.0,744
3,3,3.0,745
11,11,11.0,746
4,4,4.0,747
0,0,0.0,748
15,15,15.0,749
0,0,0.0,750
10,10,10.0,751
2,2,2.0,752
0,0,0.0,753
0,0,0.0,754
2,2,2.0,755
6,6,6.0,756
8,8,8.0,757
0,0,0.0,758
20,20,20.0,759
10,10,10.0,760
20,20,20.0,761
9,9,9.0,762
21,21,21.0,763
6,6,6.0,764
3,3,3.0,765
9,9,9.0,766
4,4,4.0,767
3,3,3.0,768
0,0,0.0,769
23,23,23.0,770
8,8,8.0,771
14,14,14.0,772
0,0,0.0,773
12,12,12.0,774
8,8,8.0,775
1,1,1.0,776
8,8,8.0,777
27,27,27.0,778
18,18,18.0,779
0,0,0.0,780
7,7,7.0,781
6,6,6.0,782
25,25,25.0,783
3,3,3.0,784
8,8,8.0,785
30,30,30.0,786
10,10,10.0,787
6,6,6.0,788
0,0,0.0,789
1,1,1.0,790
0,0,0.0,791
5,5,5.0,792
14,14,14.0,793
4,4,4.0,794
6,6,6.0,795
3,3,3.0,796
0,0,0.0,797
0,0,0.0,798
0,0,0.0,799
11,11,11.0,800
4,4,4.0,801
3,3,3.0,802
7,7,7.0,803
12,12,12.0,804
10,10,10.0,805
18,18,18.0,806
3,3,3.0,807
0,0,0.0,808
2,2,2.0,809
0,0,0.0,810
0,0,0.0,811
16,16,16.0,812
0,0,0.0,813
0,0,0.0,814
5,5,5.0,815
0,0,0.0,816
10,10,10.0,817
2,2,2.0,818
7,7,7.0,819
16,16,16.0,820
11,11,11.0,821
9,9,9.0,822
13,13,13.0,823
9,9,9.0,824
0,0,0.0,825
15,15,15.0,826
27,27,27.0,827
8,8,8.0,828
0,0,0.0,829
0,0,0.0,830
0,0,0.0,831
2,2,2.0,832
17,17,17.0,833
8,8,8.0,834
2,2,2.0,835
1,1,1.0,836
9,9,9.0,837
6,6,6.0,838
15,15,15.0,839
23,23,23.0,840
19,19,19.0,841
6,6,6.0,842
19,19,19.0,843
2,2,2.0,844
0,0,0.0,845
15,15,15.0,846
4,4,4.0,847
4,4,4.0,848
3,3,3.0,849
5,5,5.0,850
9,9,9.0,851
3,3,3.0,852
5,5,5.0,853
2,2,2.0,854
10,10,10.0,855
3,3,3.0,856
16,16,16.0,857
19,19,19.0,858
15,15,15.0,859
15,15,15.0,860
0,0,0.0,861
22,22,22.0,862
17,17,17.0,863
10,10,10.0,864
28,28,28.0,865
14,14,14.0,866
0,0,0.0,867
16,16,16.0,868
11,11,11.0,869
10,10,10.0,870
6,6,6.0,871
0,0,0.0,872
1,1,1.0,873
11,11,11.0,874
16,16,16.0,875
14,14,14.0,876
4,4,4.0,877
22,22,22.0,878
4,4,4.0,879
2,2,2.0,880
8,8,8.0,881
13,13,13.0,882
22,22,22.0,883
6,6,6.0,884
2,2,2.0,885
27,27,27.0,886
7,7,7.0,887
1,1,1.0,888
13,13,13.0,889
15,15,15.0,890
8,8,8.0,891
8,8,8.0,892
21,21,21.0,893
23,23,23.0,894
2,2,2.0,895
5,5,5.0,896
12,12,12.0,897
21,21,21.0,898
0,0,0.0,899
7,7,7.0,900
5,5,5.0,901
2,2,2.0,902
11,11,11.0,903
5,5,5.0,904
24,24,24.0,905
7,7,7.0,906
11,11,11.0,907
4,4,4.0,908
7,7,7.0,909
0,0,0.0,910
3,3,3.0,911
0,0,0.0,912
22,22,22.0,913
5,5,5.0,914
12,12,12.0,915
9,9,9.0,916
11,11,11.0,917
18,18,18.0,918
16,16,16.0,919
16,16,16.0,920
3,3,3.0,921
21,21,21.0,922
14,14,14.0,923
14,14,14.0,924
2,2,2.0,925
2,2,2.0,926
7,7,7.0,927
0,0,0.0,928
3,3,3.0,929
6,6,6.0,930
0,0,0.0,931
19,19,19.0,932
3,3,3.0,933
0,0,0.0,934
7,7,7.0,935
11,11,11.0,936
42,42,42.0,937
6,6,6.0,938
13,13,13.0,939
0,0,0.0,940
9,9,9.0,941
4,4,4.0,942
0,0,0.0,943
9,9,9.0,944
8,8,8.0,945
1,1,1.0,946
0,0,0.0,947
0,0,0.0,948
5,5,5.0,949
2,2,2.0,950
13,13,13.0,951
29,29,29.0,952
4,4,4.0,953
8,8,8.0,954
24,24,24.0,955
0,0,0.0,956
19,19,19.0,957
0,0,0.0,958
31,31,31.0,959
4,4,4.0,960
12,12,12.0,961
0,0,0.0,962
1,1,1.0,963
17,17,17.0,964
0,0,0.0,965
14,14,14.0,966
0,0,0.0,967
18,18,18.0,968
0,0,0.0,969
0,0,0.0,970
7,7,7.0,971
4,4,4.0,972
6,6,6.0,973
4,4,4.0,974
21,21,21.0,975
2,2,2.0,976
0,0,0.0,977
6,6,6.0,978
6,6,6.0,979
2,2,2.0,980
13,13,13.0,981
4,4,4.0,982
0,0,0.0,983
0,0,0.0,984
0,0,0.0,985
6,6,6.0,986
6,6,6.0,987
2,2,2.0,988
0,0,0.0,989
20,20,20.0,990
0,0,0.0,991
11,11,11.0,992
2,2,2.0,993
17,17,17.0,994
9,9,9.0,995
4,4,4.0,996
0,0,0.0,997
41,41,41.0,998
10,10,10.0,999
9,9,9.0,1000
12,12,12.0,1001
8,8,8.0,1002
5,5,5.0,1003
32,32,32.0,1004
6,6,6.0,1005
0,0,0.0,1006
3,3,3.0,1007
0,0,0.0,1008
17,17,17.0,1009
5,5,5.0,1010
0,0,0.0,1011
12,12,12.0,1012
4,4,4.0,1013
12,12,12.0,1014
15,15,15.0,1015
8,8,8.0,1016
10,10,10.0,1017
6,6,6.0,1018
1,1,1.0,1019
4,4,4.0,1020
32,32,32.0,1021
6,6,6.0,1022
8,8,8.0,1023
6,6,6.0,1024
2,2,2.0,1025
5,5,5.0,1026
5,5,5.0,1027
5,5,5.0,1028
2,2,2.0,1029
23,23,23.0,1030
2,2,2.0,1031
6,6,6.0,1032
8,8,8.0,1033
2,2,2.0,1034
0,0,0.0,1035
0,0,0.0,1036
2,2,2.0,1037
19,19,19.0,1038
0,0,0.0,1039
0,0,0.0,1040
0,0,0.0,1041
0,0,0.0,1042
0,0,0.0,1043
10,10,10.0,1044
10,10,10.0,1045
4,4,4.0,1046
2,2,2.0,1047
22,22,22.0,1048
42,42,42.0,1049
22,22,22.0,1050
0,0,0.0,1051
5,5,5.0,1052
11,11,11.0,1053
10,10,10.0,1054
18,18,18.0,1055
8,8,8.0,1056
16,16,16.0,1057
1,1,1.0,1058
2,2,2.0,1059
5,5,5.0,1060
13,13,13.0,1061
11,11,11.0,1062
23,23,23.0,1063
0,0,0.0,1064
0,0,0.0,1065
21,21,21.0,1066
8,8,8.0,1067
18,18,18.0,1068
1,1,1.0,1069
8,8,8.0,1070
0,0,0.0,1071
5,5,5.0,1072
3,3,3.0,1073
8,8,8.0,1074
0,0,0.0,1075
6,6,6.0,1076
0,0,0.0,1077
6,6,6.0,1078
21,21,21.0,1079
24,24,24.0,1080
6,6,6.0,1081
3,3,3.0,1082
11,11,11.0,1083
11,11,11.0,1084
3,3,3.0,1085
5,5,5.0,1086
18,18,18.0,1087
12,12,12.0,1088
5,5,5.0,1089
2,2,2.0,1090
4,4,4.0,1091
9,9,9.0,1092
0,0,0.0,1093
0,0,0.0,1094
4,4,4.0,1095
10,10,10.0,1096
23,23,23.0,1097
0,0,0.0,1098
7,7,7.0,1099
3,3,3.0,1100
2,2,2.0,1101
2,2,2.0,1102
8,8,8.0,1103
0,0,0.0,1104
7,7,7.0,1105
15,15,15.0,1106
19,19,19.0,1107
2,2,2.0,1108
7,7,7.0,1109
5,5,5.0,1110
4,4,4.0,1111
0,0,0.0,1112
0,0,0.0,1113
15,15,15.0,1114
0,0,0.0,1115
2,2,2.0,1116
2,2,2.0,1117
0,0,0.0,1118
3,3,3.0,1119
5,5,5.0,1120
0,0,0.0,1121
29,29,29.0,1122
0,0,0.0,1123
12,12,12.0,1124
17,17,17.0,1125
8,8,8.0,1126
7,7,7.0,1127
0,0,0.0,1128
9,9,9.0,1129
22,22,22.0,1130
1,1,1.0,1131
0,0,0.0,1132
8,8,8.0,1133
13,13,13.0,1134
0,0,0.0,1135
3,3,3.0,1136
1,1,1.0,1137
3,3,3.0,1138
10,10,10.0,1139
0,0,0.0,1140
0,0,0.0,1141
20,20,20.0,1142
6,6,6.0,1143
2,2,2.0,1144
4,4,4.0,1145
5,5,5.0,1146
5,5,5.0,1147
1,1,1.0,1148
20,20,20.0,1149
9,9,9.0,1150
8,8,8.0,1151
18,18,18.0,1152
16,16,16.0,1153
10,10,10.0,1154
7,7,7.0,1155
1,1,1.0,1156
9,9,9.0,1157
11,11,11.0,1158
21,21,21.0,1159
5,5,5.0,1160
0,0,0.0,1161
21,21,21.0,1162
18,18,18.0,1163
0,0,0.0,1164
8,8,8.0,1165
0,0,0.0,1166
7,7,7.0,1167
0,0,0.0,1168
19,19,19.0,1169
4,4,4.0,1170
0,0,0.0,1171
16,16,16.0,1172
1,1,1.0,1173
16,16,16.0,1174
0,0,0.0,1175
18,18,18.0,1176
8,8,8.0,1177
7,7,7.0,1178
0,0,0.0,1179
14,14,14.0,1180
6,6,6.0,1181
1,1,1.0,1182
0,0,0.0,1183
4,4,4.0,1184
7,7,7.0,1185
21,21,21.0,1186
6,6,6.0,1187
29,29,29.0,1188
13,13,13.0,1189
16,16,16.0,1190
5,5,5.0,1191
11,11,11.0,1192
6,6,6.0,1193
0,0,0.0,1194
17,17,17.0,1195
0,0,0.0,1196
1,1,1.0,1197
1,1,1.0,1198
10,10,10.0,1199
21,21,21.0,1200
8,8,8.0,1201
0,0,0.0,1202
3,3,3.0,1203
14,14,14.0,1204
0,0,0.0,1205
5,5,5.0,1206
7,7,7.0,1207
11,11,11.0,1208
0,0,0.0,1209
6,6,6.0,1210
7,7,7.0,1211
14,14,14.0,1212
9,9,9.0,1213
3,3,3.0,1214
0,0,0.0,1215
8,8,8.0,1216
4,4,4.0,1217
4,4,4.0,1218
4,4,4.0,1219
2,2,2.0,1220
6,6,6.0,1221
25,25,25.0,1222
6,6,6.0,1223
21,21,21.0,1224
6,6,6.0,1225
0,0,0.0,1226
0,0,0.0,1227
6,6,6.0,1228
12,12,12.0,1229
6,6,6.0,1230
10,10,10.0,1231
22,22,22.0,1232
0,0,0.0,1233
12,12,12.0,1234
0,0,0.0,1235
11,11,11.0,1236
16,16,16.0,1237
5,5,5.0,1238
2,2,2.0,1239
17,17,17.0,1240
0,0,0.0,1241
27,27,27.0,1242
8,8,8.0,1243
10,10,10.0,1244
9,9,9.0,1245
14,14,14.0,1246
7,7,7.0,1247
6,6,6.0,1248
1,1,1.0,1249
0,0,0.0,1250
15,15,15.0,1251
12,12,12.0,1252
0,0,0.0,1253
6,6,6.0,1254
0,0,0.0,1255
0,0,0.0,1256
7,7,7.0,1257
3,3,3.0,1258
0,0,0.0,1259
0,0,0.0,1260
18,18,18.0,1261
6,6,6.0,1262
0,0,0.0,1263
4,4,4.0,1264
35,35,35.0,1265
10,10,10.0,1266
16,16,16.0,1267
11,11,11.0,1268
13,13,13.0,1269
34,34,34.0,1270
6,6,6.0,1271
1,1,1.0,1272
0,0,0.0,1273
23,23,23.0,1274
8,8,8.0,1275
0,0,0.0,1276
0,0,0.0,1277
11,11,11.0,1278
0,0,0.0,1279
0,0,0.0,1280
0,0,0.0,1281
5,5,5.0,1282
5,5,5.0,1283
2,2,2.0,1284
0,0,0.0,1285
1,1,1.0,1286
23,23,23.0,1287
2,2,2.0,1288
12,12,12.0,1289
7,7,7.0,1290
4,4,4.0,1291
6,6,6.0,1292
3,3,3.0,1293
5,5,5.0,1294
8,8,8.0,1295
9,9,9.0,1296
1,1,1.0,1297
17,17,17.0,1298
10,10,10.0,1299
17,17,17.0,1300
7,7,7.0,1301
7,7,7.0,1302
2,2,2.0,1303
28,28,28.0,1304
11,11,11.0,1305
6,6,6.0,1306
12,12,12.0,1307
0,0,0.0,1308
17,17,17.0,1309
7,7,7.0,1310
0,0,0.0,1311
15,15,15.0,1312
0,0,0.0,1313
2,2,2.0,1314
12,12,12.0,1315
0,0,0.0,1316
14,14,14.0,1317
12,12,12.0,1318
1,1,1.0,1319
4,4,4.0,1320
16,16,16.0,1321
17,17,17.0,1322
12,12,12.0,1323
26,26,26.0,1324
15,15,15.0,1325
11,11,11.0,1326
15,15,15.0,1327
15,15,15.0,1328
0,0,0.0,1329
12,12,12.0,1330
0,0,0.0,1331
1,1,1.0,1332
7,7,7.0,1333
4,4,4.0,1334
6,6,6.0,1335
12,12,12.0,1336
1,1,1.0,1337
14,14,14.0,1338
21,21,21.0,1339
8,8,8.0,1340
19,19,19.0,1341
15,15,15.0,1342
17,17,17.0,1343
1,1,1.0,1344
16,16,16.0,1345
4,4,4.0,1346
12,12,12.0,1347
0,0,0.0,1348
6,6,6.0,1349
6,6,6.0,1350
14,14,14.0,1351
5,5,5.0,1352
4,4,4.0,1353
10,10,10.0,1354
13,13,13.0,1355
9,9,9.0,1356
13,13,13.0,1357
