d_idle_0,sum_d_idle,mean_d_idle,ep
12,12,12.0,261
10,10,10.0,262
9,9,9.0,263
12,12,12.0,264
0,0,0.0,265
29,29,29.0,266
0,0,0.0,267
41,41,41.0,268
11,11,11.0,269
4,4,4.0,270
12,12,12.0,271
3,3,3.0,272
9,9,9.0,273
17,17,17.0,274
0,0,0.0,275
11,11,11.0,276
0,0,0.0,277
4,4,4.0,278
11,11,11.0,279
5,5,5.0,280
0,0,0.0,281
0,0,0.0,282
14,14,14.0,283
9,9,9.0,284
6,6,6.0,285
24,24,24.0,286
6,6,6.0,287
11,11,11.0,288
0,0,0.0,289
5,5,5.0,290
1,1,1.0,291
12,12,12.0,292
13,13,13.0,293
0,0,0.0,294
2,2,2.0,295
7,7,7.0,296
0,0,0.0,297
0,0,0.0,298
0,0,0.0,299
19,19,19.0,300
29,29,29.0,301
0,0,0.0,302
28,28,28.0,303
5,5,5.0,304
10,10,10.0,305
13,13,13.0,306
11,11,11.0,307
0,0,0.0,308
0,0,0.0,309
2,2,2.0,310
17,17,17.0,311
9,9,9.0,312
0,0,0.0,313
7,7,7.0,314
7,7,7.0,315
14,14,14.0,316
0,0,0.0,317
0,0,0.0,318
0,0,0.0,319
6,6,6.0,320
26,26,26.0,321
12,12,12.0,322
7,7,7.0,323
18,18,18.0,324
4,4,4.0,325
6,6,6.0,326
2,2,2.0,327
10,10,10.0,328
8,8,8.0,329
8,8,8.0,330
0,0,0.0,331
0,0,0.0,332
2,2,2.0,333
3,3,3.0,334
3,3,3.0,335
4,4,4.0,336
1,1,1.0,337
18,18,18.0,338
4,4,4.0,339
17,17,17.0,340
2,2,2.0,341
2,2,2.0,342
11,11,11.0,343
5,5,5.0,344
4,4,4.0,345
4,4,4.0,346
8,8,8.0,347
7,7,7.0,348
3,3,3.0,349
22,22,22.0,350
18,18,18.0,351
9,9,9.0,352
5,5,5.0,353
2,2,2.0,354
0,0,0.0,355
0,0,0.0,356
27,27,27.0,357
2,2,2.0,358
16,16,16.0,359
0,0,0.0,360
0,0,0.0,361
1,1,1.0,362
0,0,0.0,363
7,7,7.0,364
12,12,12.0,365
8,8,8.0,366
15,15,15.0,367
3,3,3.0,368
12,12,12.0,369
15,15,15.0,370
16,16,16.0,371
0,0,0.0,372
14,14,14.0,373
1,1,1.0,374
1,1,1.0,375
6,6,6.0,376
9,9,9.0,377
0,0,0.0,378
30,30,30.0,379
4,4,4.0,380
9,9,9.0,381
18,18,18.0,382
11,11,11.0,383
0,0,0.0,384
0,0,0.0,385
7,7,7.0,386
5,5,5.0,387
3,3,3.0,388
0,0,0.0,389
25,25,25.0,390
14,14,14.0,391
15,15,15.0,392
0,0,0.0,393
20,20,20.0,394
28,28,28.0,395
6,6,6.0,396
17,17,17.0,397
28,28,28.0,398
4,4,4.0,399
9,9,9.0,400
0,0,0.0,401
0,0,0.0,402
14,14,14.0,403
17,17,17.0,404
7,7,7.0,405
8,8,8.0,406
0,0,0.0,407
10,10,10.0,408
26,26,26.0,409
4,4,4.0,410
0,0,0.0,411
7,7,7.0,412
14,14,14.0,413
3,3,3.0,414
6,6,6.0,415
9,9,9.0,416
1,1,1.0,417
12,12,12.0,418
7,7,7.0,419
13,13,13.0,420
0,0,0.0,421
0,0,0.0,422
8,8,8.0,423
4,4,4.0,424
0,0,0.0,425
0,0,0.0,426
0,0,0.0,427
4,4,4.0,428
11,11,11.0,429
6,6,6.0,430
0,0,0.0,431
8,8,8.0,432
0,0,0.0,433
0,0,0.0,434
28,28,28.0,435
7,7,7.0,436
15,15,15.0,437
14,14,14.0,438
0,0,0.0,439
0,0,0.0,440
5,5,5.0,441
6,6,6.0,442
5,5,5.0,443
0,0,0.0,444
1,1,1.0,445
0,0,0.0,446
6,6,6.0,447
4,4,4.0,448
5,5,5.0,449
9,9,9.0,450
0,0,0.0,451
15,15,15.0,452
10,10,10.0,453
0,0,0.0,454
11,11,11.0,455
24,24,24.0,456
16,16,16.0,457
0,0,0.0,458
4,4,4.0,459
35,35,35.0,460
20,20,20.0,461
0,0,0.0,462
5,5,5.0,463
9,9,9.0,464
10,10,10.0,465
4,4,4.0,466
5,5,5.0,467
12,12,12.0,468
10,10,10.0,469
18,18,18.0,470
10,10,10.0,471
10,10,10.0,472
11,11,11.0,473
1,1,1.0,474
15,15,15.0,475
26,26,26.0,476
4,4,4.0,477
2,2,2.0,478
2,2,2.0,479
0,0,0.0,480
8,8,8.0,481
3,3,3.0,482
5,5,5.0,483
9,9,9.0,484
4,4,4.0,485
3,3,3.0,486
2,2,2.0,487
0,0,0.0,488
21,21,21.0,489
8,8,8.0,490
0,0,0.0,491
7,7,7.0,492
15,15,15.0,493
0,0,0.0,494
12,12,12.0,495
5,5,5.0,496
5,5,5.0,497
0,0,0.0,498
11,11,11.0,499
0,0,0.0,500
23,23,23.0,501
4,4,4.0,502
19,19,19.0,503
8,8,8.0,504
0,0,0.0,505
1,1,1.0,506
14,14,14.0,507
0,0,0.0,508
8,8,8.0,509
12,12,12.0,510
9,9,9.0,511
0,0,0.0,512
2,2,2.0,513
7,7,7.0,514
16,16,16.0,515
7,7,7.0,516
7,7,7.0,517
19,19,19.0,518
30,30,30.0,519
18,18,18.0,520
16,16,16.0,521
7,7,7.0,522
0,0,0.0,523
0,0,0.0,524
16,16,16.0,525
10,10,10.0,526
0,0,0.0,527
8,8,8.0,528
2,2,2.0,529
22,22,22.0,530
0,0,0.0,531
8,8,8.0,532
0,0,0.0,533
0,0,0.0,534
1,1,1.0,535
2,2,2.0,536
13,13,13.0,537
9,9,9.0,538
21,21,21.0,539
6,6,6.0,540
8,8,8.0,541
5,5,5.0,542
0,0,0.0,543
0,0,0.0,544
2,2,2.0,545
0,0,0.0,546
5,5,5.0,547
9,9,9.0,548
4,4,4.0,549
4,4,4.0,550
6,6,6.0,551
12,12,12.0,552
12,12,12.0,553
0,0,0.0,554
0,0,0.0,555
0,0,0.0,556
26,26,26.0,557
0,0,0.0,558
10,10,10.0,559
8,8,8.0,560
13,13,13.0,561
0,0,0.0,562
1,1,1.0,563
8,8,8.0,564
26,26,26.0,565
0,0,0.0,566
11,11,11.0,567
10,10,10.0,568
7,7,7.0,569
8,8,8.0,570
0,0,0.0,571
3,3,3.0,572
9,9,9.0,573
10,10,10.0,574
9,9,9.0,575
24,24,24.0,576
10,10,10.0,577
1,1,1.0,578
0,0,0.0,579
12,12,12.0,580
17,17,17.0,581
0,0,0.0,582
15,15,15.0,583
0,0,0.0,584
10,10,10.0,585
32,32,32.0,586
6,6,6.0,587
3,3,3.0,588
17,17,17.0,589
0,0,0.0,590
16,16,16.0,591
0,0,0.0,592
19,19,19.0,593
6,6,6.0,594
4,4,4.0,595
8,8,8.0,596
0,0,0.0,597
3,3,3.0,598
0,0,0.0,599
7,7,7.0,600
9,9,9.0,601
11,11,11.0,602
2,2,2.0,603
6,6,6.0,604
1,1,1.0,605
29,29,29.0,606
12,12,12.0,607
3,3,3.0,608
0,0,0.0,609
13,13,13.0,610
4,4,4.0,611
10,10,10.0,612
21,21,21.0,613
6,6,6.0,614
14,14,14.0,615
9,9,9.0,616
5,5,5.0,617
17,17,17.0,618
4,4,4.0,619
2,2,2.0,620
10,10,10.0,621
12,12,12.0,622
28,28,28.0,623
0,0,0.0,624
9,9,9.0,625
0,0,0.0,626
2,2,2.0,627
0,0,0.0,628
14,14,14.0,629
7,7,7.0,630
3,3,3.0,631
1,1,1.0,632
0,0,0.0,633
2,2,2.0,634
16,16,16.0,635
15,15,15.0,636
1,1,1.0,637
0,0,0.0,638
8,8,8.0,639
0,0,0.0,640
9,9,9.0,641
16,16,16.0,642
11,11,11.0,643
0,0,0.0,644
19,19,19.0,645
26,26,26.0,646
3,3,3.0,647
1,1,1.0,648
1,1,1.0,649
26,26,26.0,650
1,1,1.0,651
15,15,15.0,652
9,9,9.0,653
0,0,0.0,654
0,0,0.0,655
23,23,23.0,656
11,11,11.0,657
37,37,37.0,658
5,5,5.0,659
5,5,5.0,660
14,14,14.0,661
1,1,1.0,662
16,16,16.0,663
9,9,9.0,664
3,3,3.0,665
2,2,2.0,666
21,21,21.0,667
12,12,12.0,668
11,11,11.0,669
23,23,23.0,670
13,13,13.0,671
0,0,0.0,672
0,0,0.0,673
16,16,16.0,674
24,24,24.0,675
6,6,6.0,676
17,17,17.0,677
10,10,10.0,678
8,8,8.0,679
0,0,0.0,680
17,17,17.0,681
16,16,16.0,682
22,22,22.0,683
0,0,0.0,684
0,0,0.0,685
6,6,6.0,686
0,0,0.0,687
8,8,8.0,688
12,12,12.0,689
18,18,18.0,690
21,21,21.0,691
26,26,26.0,692
8,8,8.0,693
8,8,8.0,694
0,0,0.0,695
11,11,11.0,696
7,7,7.0,697
9,9,9.0,698
0,0,0.0,699
7,7,7.0,700
5,5,5.0,701
14,14,14.0,702
0,0,0.0,703
0,0,0.0,704
7,7,7.0,705
14,14,14.0,706
1,1,1.0,707
4,4,4.0,708
9,9,9.0,709
0,0,0.0,710
0,0,0.0,711
2,2,2.0,712
5,5,5.0,713
22,22,22.0,714
13,13,13.0,715
8,8,8.0,716
6,6,6.0,717
16,16,16.0,718
0,0,0.0,719
10,10,10.0,720
22,22,22.0,721
1,1,1.0,722
0,0,0.0,723
0,0,0.0,724
12,12,12.0,725
3,3,3.0,726
8,8,8.0,727
0,0,0.0,728
6,6,6.0,729
2,2,2.0,730
13,13,13.0,731
2,2,2.0,732
43,43,43.0,733
0,0,0.0,734
0,0,0.0,735
2,2,2.0,736
0,0,0.0,737
0,0,0.0,738
0,0,0.0,739
24,24,24.0,740
6,6,6.0,741
8,8,8.0,742
7,7,7.0,743
11,11,11.0,744
0,0,0.0,745
4,4,4.0,746
5,5,5.0,747
7,7,7.0,748
2,2,2.0,749
6,6,6.0,750
4,4,4.0,751
3,3,3.0,752
6,6,6.0,753
4,4,4.0,754
0,0,0.0,755
2,2,2.0,756
20,20,20.0,757
16,16,16.0,758
0,0,0.0,759
6,6,6.0,760
0,0,0.0,761
14,14,14.0,762
0,0,0.0,763
0,0,0.0,764
2,2,2.0,765
0,0,0.0,766
6,6,6.0,767
9,9,9.0,768
12,12,12.0,769
0,0,0.0,770
2,2,2.0,771
14,14,14.0,772
15,15,15.0,773
12,12,12.0,774
3,3,3.0,775
20,20,20.0,776
0,0,0.0,777
13,13,13.0,778
16,16,16.0,779
0,0,0.0,780
3,3,3.0,781
16,16,16.0,782
10,10,10.0,783
0,0,0.0,784
16,16,16.0,785
0,0,0.0,786
8,8,8.0,787
0,0,0.0,788
0,0,0.0,789
8,8,8.0,790
0,0,0.0,791
0,0,0.0,792
21,21,21.0,793
8,8,8.0,794
2,2,2.0,795
2,2,2.0,796
0,0,0.0,797
2,2,2.0,798
7,7,7.0,799
11,11,11.0,800
0,0,0.0,801
3,3,3.0,802
7,7,7.0,803
21,21,21.0,804
1,1,1.0,805
12,12,12.0,806
7,7,7.0,807
7,7,7.0,808
2,2,2.0,809
8,8,8.0,810
4,4,4.0,811
13,13,13.0,812
6,6,6.0,813
6,6,6.0,814
0,0,0.0,815
2,2,2.0,816
20,20,20.0,817
10,10,10.0,818
5,5,5.0,819
10,10,10.0,820
1,1,1.0,821
0,0,0.0,822
0,0,0.0,823
14,14,14.0,824
0,0,0.0,825
3,3,3.0,826
0,0,0.0,827
8,8,8.0,828
6,6,6.0,829
18,18,18.0,830
3,3,3.0,831
1,1,1.0,832
1,1,1.0,833
12,12,12.0,834
0,0,0.0,835
5,5,5.0,836
8,8,8.0,837
1,1,1.0,838
17,17,17.0,839
4,4,4.0,840
10,10,10.0,841
16,16,16.0,842
0,0,0.0,843
0,0,0.0,844
5,5,5.0,845
1,1,1.0,846
2,2,2.0,847
7,7,7.0,848
0,0,0.0,849
13,13,13.0,850
9,9,9.0,851
3,3,3.0,852
34,34,34.0,853
10,10,10.0,854
3,3,3.0,855
21,21,21.0,856
14,14,14.0,857
3,3,3.0,858
12,12,12.0,859
9,9,9.0,860
19,19,19.0,861
5,5,5.0,862
15,15,15.0,863
9,9,9.0,864
5,5,5.0,865
4,4,4.0,866
23,23,23.0,867
11,11,11.0,868
10,10,10.0,869
6,6,6.0,870
10,10,10.0,871
19,19,19.0,872
0,0,0.0,873
5,5,5.0,874
2,2,2.0,875
4,4,4.0,876
10,10,10.0,877
34,34,34.0,878
11,11,11.0,879
4,4,4.0,880
0,0,0.0,881
18,18,18.0,882
12,12,12.0,883
9,9,9.0,884
0,0,0.0,885
4,4,4.0,886
12,12,12.0,887
18,18,18.0,888
4,4,4.0,889
12,12,12.0,890
6,6,6.0,891
10,10,10.0,892
23,23,23.0,893
20,20,20.0,894
0,0,0.0,895
0,0,0.0,896
7,7,7.0,897
4,4,4.0,898
27,27,27.0,899
8,8,8.0,900
9,9,9.0,901
23,23,23.0,902
7,7,7.0,903
6,6,6.0,904
11,11,11.0,905
0,0,0.0,906
15,15,15.0,907
14,14,14.0,908
7,7,7.0,909
11,11,11.0,910
5,5,5.0,911
23,23,23.0,912
5,5,5.0,913
26,26,26.0,914
15,15,15.0,915
3,3,3.0,916
14,14,14.0,917
15,15,15.0,918
0,0,0.0,919
12,12,12.0,920
4,4,4.0,921
2,2,2.0,922
0,0,0.0,923
10,10,10.0,924
11,11,11.0,925
12,12,12.0,926
0,0,0.0,927
1,1,1.0,928
7,7,7.0,929
3,3,3.0,930
28,28,28.0,931
1,1,1.0,932
0,0,0.0,933
12,12,12.0,934
0,0,0.0,935
3,3,3.0,936
4,4,4.0,937
36,36,36.0,938
2,2,2.0,939
11,11,11.0,940
9,9,9.0,941
8,8,8.0,942
4,4,4.0,943
12,12,12.0,944
12,12,12.0,945
6,6,6.0,946
6,6,6.0,947
6,6,6.0,948
6,6,6.0,949
10,10,10.0,950
0,0,0.0,951
19,19,19.0,952
0,0,0.0,953
0,0,0.0,954
18,18,18.0,955
26,26,26.0,956
22,22,22.0,957
11,11,11.0,958
4,4,4.0,959
2,2,2.0,960
7,7,7.0,961
7,7,7.0,962
3,3,3.0,963
4,4,4.0,964
8,8,8.0,965
5,5,5.0,966
0,0,0.0,967
9,9,9.0,968
0,0,0.0,969
5,5,5.0,970
0,0,0.0,971
4,4,4.0,972
0,0,0.0,973
13,13,13.0,974
19,19,19.0,975
9,9,9.0,976
7,7,7.0,977
3,3,3.0,978
8,8,8.0,979
6,6,6.0,980
13,13,13.0,981
17,17,17.0,982
29,29,29.0,983
22,22,22.0,984
17,17,17.0,985
18,18,18.0,986
15,15,15.0,987
2,2,2.0,988
0,0,0.0,989
4,4,4.0,990
0,0,0.0,991
0,0,0.0,992
3,3,3.0,993
7,7,7.0,994
1,1,1.0,995
0,0,0.0,996
0,0,0.0,997
16,16,16.0,998
20,20,20.0,999
7,7,7.0,1000
2,2,2.0,1001
13,13,13.0,1002
0,0,0.0,1003
16,16,16.0,1004
8,8,8.0,1005
0,0,0.0,1006
8,8,8.0,1007
3,3,3.0,1008
7,7,7.0,1009
21,21,21.0,1010
0,0,0.0,1011
5,5,5.0,1012
17,17,17.0,1013
5,5,5.0,1014
18,18,18.0,1015
0,0,0.0,1016
10,10,10.0,1017
8,8,8.0,1018
0,0,0.0,1019
16,16,16.0,1020
19,19,19.0,1021
15,15,15.0,1022
9,9,9.0,1023
6,6,6.0,1024
2,2,2.0,1025
0,0,0.0,1026
4,4,4.0,1027
4,4,4.0,1028
0,0,0.0,1029
10,10,10.0,1030
10,10,10.0,1031
4,4,4.0,1032
26,26,26.0,1033
4,4,4.0,1034
0,0,0.0,1035
13,13,13.0,1036
12,12,12.0,1037
10,10,10.0,1038
14,14,14.0,1039
39,39,39.0,1040
5,5,5.0,1041
0,0,0.0,1042
0,0,0.0,1043
8,8,8.0,1044
15,15,15.0,1045
13,13,13.0,1046
0,0,0.0,1047
41,41,41.0,1048
20,20,20.0,1049
6,6,6.0,1050
24,24,24.0,1051
0,0,0.0,1052
0,0,0.0,1053
7,7,7.0,1054
19,19,19.0,1055
0,0,0.0,1056
2,2,2.0,1057
12,12,12.0,1058
0,0,0.0,1059
0,0,0.0,1060
18,18,18.0,1061
20,20,20.0,1062
9,9,9.0,1063
0,0,0.0,1064
26,26,26.0,1065
36,36,36.0,1066
13,13,13.0,1067
34,34,34.0,1068
12,12,12.0,1069
1,1,1.0,1070
0,0,0.0,1071
10,10,10.0,1072
5,5,5.0,1073
0,0,0.0,1074
14,14,14.0,1075
18,18,18.0,1076
16,16,16.0,1077
7,7,7.0,1078
29,29,29.0,1079
2,2,2.0,1080
8,8,8.0,1081
17,17,17.0,1082
3,3,3.0,1083
6,6,6.0,1084
6,6,6.0,1085
7,7,7.0,1086
4,4,4.0,1087
4,4,4.0,1088
7,7,7.0,1089
1,1,1.0,1090
2,2,2.0,1091
6,6,6.0,1092
0,0,0.0,1093
11,11,11.0,1094
5,5,5.0,1095
12,12,12.0,1096
0,0,0.0,1097
1,1,1.0,1098
13,13,13.0,1099
15,15,15.0,1100
17,17,17.0,1101
18,18,18.0,1102
11,11,11.0,1103
23,23,23.0,1104
3,3,3.0,1105
4,4,4.0,1106
6,6,6.0,1107
0,0,0.0,1108
7,7,7.0,1109
6,6,6.0,1110
1,1,1.0,1111
5,5,5.0,1112
2,2,2.0,1113
14,14,14.0,1114
11,11,11.0,1115
5,5,5.0,1116
11,11,11.0,1117
8,8,8.0,1118
0,0,0.0,1119
24,24,24.0,1120
13,13,13.0,1121
2,2,2.0,1122
10,10,10.0,1123
4,4,4.0,1124
13,13,13.0,1125
15,15,15.0,1126
1,1,1.0,1127
6,6,6.0,1128
21,21,21.0,1129
14,14,14.0,1130
14,14,14.0,1131
18,18,18.0,1132
0,0,0.0,1133
4,4,4.0,1134
4,4,4.0,1135
6,6,6.0,1136
0,0,0.0,1137
22,22,22.0,1138
2,2,2.0,1139
2,2,2.0,1140
4,4,4.0,1141
15,15,15.0,1142
28,28,28.0,1143
7,7,7.0,1144
4,4,4.0,1145
4,4,4.0,1146
19,19,19.0,1147
6,6,6.0,1148
8,8,8.0,1149
0,0,0.0,1150
20,20,20.0,1151
0,0,0.0,1152
13,13,13.0,1153
5,5,5.0,1154
0,0,0.0,1155
21,21,21.0,1156
2,2,2.0,1157
9,9,9.0,1158
4,4,4.0,1159
0,0,0.0,1160
12,12,12.0,1161
7,7,7.0,1162
6,6,6.0,1163
4,4,4.0,1164
5,5,5.0,1165
6,6,6.0,1166
0,0,0.0,1167
15,15,15.0,1168
16,16,16.0,1169
0,0,0.0,1170
0,0,0.0,1171
29,29,29.0,1172
12,12,12.0,1173
0,0,0.0,1174
4,4,4.0,1175
13,13,13.0,1176
13,13,13.0,1177
2,2,2.0,1178
7,7,7.0,1179
1,1,1.0,1180
0,0,0.0,1181
4,4,4.0,1182
0,0,0.0,1183
1,1,1.0,1184
17,17,17.0,1185
20,20,20.0,1186
21,21,21.0,1187
21,21,21.0,1188
12,12,12.0,1189
4,4,4.0,1190
9,9,9.0,1191
3,3,3.0,1192
5,5,5.0,1193
14,14,14.0,1194
4,4,4.0,1195
3,3,3.0,1196
17,17,17.0,1197
57,57,57.0,1198
0,0,0.0,1199
7,7,7.0,1200
0,0,0.0,1201
0,0,0.0,1202
6,6,6.0,1203
12,12,12.0,1204
1,1,1.0,1205
14,14,14.0,1206
1,1,1.0,1207
6,6,6.0,1208
26,26,26.0,1209
5,5,5.0,1210
12,12,12.0,1211
1,1,1.0,1212
13,13,13.0,1213
7,7,7.0,1214
9,9,9.0,1215
1,1,1.0,1216
11,11,11.0,1217
5,5,5.0,1218
6,6,6.0,1219
33,33,33.0,1220
8,8,8.0,1221
1,1,1.0,1222
3,3,3.0,1223
0,0,0.0,1224
2,2,2.0,1225
7,7,7.0,1226
10,10,10.0,1227
0,0,0.0,1228
10,10,10.0,1229
1,1,1.0,1230
0,0,0.0,1231
0,0,0.0,1232
0,0,0.0,1233
14,14,14.0,1234
5,5,5.0,1235
0,0,0.0,1236
8,8,8.0,1237
6,6,6.0,1238
20,20,20.0,1239
38,38,38.0,1240
18,18,18.0,1241
0,0,0.0,1242
4,4,4.0,1243
4,4,4.0,1244
0,0,0.0,1245
4,4,4.0,1246
0,0,0.0,1247
6,6,6.0,1248
0,0,0.0,1249
0,0,0.0,1250
16,16,16.0,1251
38,38,38.0,1252
6,6,6.0,1253
6,6,6.0,1254
5,5,5.0,1255
0,0,0.0,1256
5,5,5.0,1257
5,5,5.0,1258
15,15,15.0,1259
0,0,0.0,1260
0,0,0.0,1261
9,9,9.0,1262
5,5,5.0,1263
3,3,3.0,1264
0,0,0.0,1265
17,17,17.0,1266
6,6,6.0,1267
1,1,1.0,1268
12,12,12.0,1269
0,0,0.0,1270
12,12,12.0,1271
5,5,5.0,1272
0,0,0.0,1273
28,28,28.0,1274
5,5,5.0,1275
20,20,20.0,1276
12,12,12.0,1277
4,4,4.0,1278
24,24,24.0,1279
2,2,2.0,1280
3,3,3.0,1281
25,25,25.0,1282
14,14,14.0,1283
10,10,10.0,1284
6,6,6.0,1285
42,42,42.0,1286
2,2,2.0,1287
0,0,0.0,1288
13,13,13.0,1289
6,6,6.0,1290
3,3,3.0,1291
12,12,12.0,1292
27,27,27.0,1293
12,12,12.0,1294
3,3,3.0,1295
20,20,20.0,1296
12,12,12.0,1297
0,0,0.0,1298
10,10,10.0,1299
10,10,10.0,1300
0,0,0.0,1301
0,0,0.0,1302
6,6,6.0,1303
16,16,16.0,1304
0,0,0.0,1305
0,0,0.0,1306
4,4,4.0,1307
12,12,12.0,1308
26,26,26.0,1309
2,2,2.0,1310
0,0,0.0,1311
0,0,0.0,1312
6,6,6.0,1313
10,10,10.0,1314
6,6,6.0,1315
9,9,9.0,1316
17,17,17.0,1317
3,3,3.0,1318
1,1,1.0,1319
1,1,1.0,1320
0,0,0.0,1321
1,1,1.0,1322
5,5,5.0,1323
0,0,0.0,1324
0,0,0.0,1325
2,2,2.0,1326
0,0,0.0,1327
22,22,22.0,1328
7,7,7.0,1329
2,2,2.0,1330
2,2,2.0,1331
13,13,13.0,1332
9,9,9.0,1333
0,0,0.0,1334
15,15,15.0,1335
0,0,0.0,1336
2,2,2.0,1337
18,18,18.0,1338
1,1,1.0,1339
14,14,14.0,1340
5,5,5.0,1341
0,0,0.0,1342
4,4,4.0,1343
2,2,2.0,1344
18,18,18.0,1345
0,0,0.0,1346
6,6,6.0,1347
4,4,4.0,1348
26,26,26.0,1349
6,6,6.0,1350
26,26,26.0,1351
0,0,0.0,1352
9,9,9.0,1353
7,7,7.0,1354
25,25,25.0,1355
0,0,0.0,1356
0,0,0.0,1357
