d_idle_0,sum_d_idle,mean_d_idle,ep
6,6,6.0,188
7,7,7.0,189
9,9,9.0,190
9,9,9.0,191
10,10,10.0,192
5,5,5.0,193
3,3,3.0,194
20,20,20.0,195
1,1,1.0,196
2,2,2.0,197
14,14,14.0,198
4,4,4.0,199
6,6,6.0,200
11,11,11.0,201
4,4,4.0,202
13,13,13.0,203
11,11,11.0,204
0,0,0.0,205
0,0,0.0,206
3,3,3.0,207
17,17,17.0,208
12,12,12.0,209
15,15,15.0,210
21,21,21.0,211
0,0,0.0,212
5,5,5.0,213
24,24,24.0,214
15,15,15.0,215
6,6,6.0,216
4,4,4.0,217
8,8,8.0,218
3,3,3.0,219
13,13,13.0,220
0,0,0.0,221
12,12,12.0,222
34,34,34.0,223
9,9,9.0,224
0,0,0.0,225
11,11,11.0,226
1,1,1.0,227
9,9,9.0,228
0,0,0.0,229
7,7,7.0,230
10,10,10.0,231
0,0,0.0,232
11,11,11.0,233
2,2,2.0,234
16,16,16.0,235
9,9,9.0,236
0,0,0.0,237
14,14,14.0,238
2,2,2.0,239
16,16,16.0,240
9,9,9.0,241
30,30,30.0,242
9,9,9.0,243
5,5,5.0,244
12,12,12.0,245
0,0,0.0,246
8,8,8.0,247
0,0,0.0,248
23,23,23.0,249
18,18,18.0,250
2,2,2.0,251
8,8,8.0,252
23,23,23.0,253
9,9,9.0,254
0,0,0.0,255
4,4,4.0,256
4,4,4.0,257
7,7,7.0,258
6,6,6.0,259
15,15,15.0,260
13,13,13.0,261
16,16,16.0,262
29,29,29.0,263
0,0,0.0,264
0,0,0.0,265
14,14,14.0,266
24,24,24.0,267
3,3,3.0,268
17,17,17.0,269
29,29,29.0,270
11,11,11.0,271
7,7,7.0,272
20,20,20.0,273
11,11,11.0,274
16,16,16.0,275
8,8,8.0,276
6,6,6.0,277
7,7,7.0,278
2,2,2.0,279
3,3,3.0,280
0,0,0.0,281
26,26,26.0,282
0,0,0.0,283
4,4,4.0,284
9,9,9.0,285
8,8,8.0,286
4,4,4.0,287
7,7,7.0,288
13,13,13.0,289
0,0,0.0,290
9,9,9.0,291
6,6,6.0,292
0,0,0.0,293
13,13,13.0,294
17,17,17.0,295
0,0,0.0,296
8,8,8.0,297
25,25,25.0,298
0,0,0.0,299
3,3,3.0,300
0,0,0.0,301
12,12,12.0,302
1,1,1.0,303
34,34,34.0,304
8,8,8.0,305
0,0,0.0,306
6,6,6.0,307
7,7,7.0,308
0,0,0.0,309
17,17,17.0,310
16,16,16.0,311
6,6,6.0,312
7,7,7.0,313
8,8,8.0,314
0,0,0.0,315
14,14,14.0,316
9,9,9.0,317
9,9,9.0,318
3,3,3.0,319
10,10,10.0,320
1,1,1.0,321
39,39,39.0,322
12,12,12.0,323
0,0,0.0,324
0,0,0.0,325
9,9,9.0,326
6,6,6.0,327
3,3,3.0,328
18,18,18.0,329
21,21,21.0,330
6,6,6.0,331
0,0,0.0,332
7,7,7.0,333
8,8,8.0,334
0,0,0.0,335
21,21,21.0,336
0,0,0.0,337
17,17,17.0,338
24,24,24.0,339
11,11,11.0,340
11,11,11.0,341
1,1,1.0,342
9,9,9.0,343
21,21,21.0,344
1,1,1.0,345
2,2,2.0,346
12,12,12.0,347
3,3,3.0,348
5,5,5.0,349
16,16,16.0,350
8,8,8.0,351
0,0,0.0,352
13,13,13.0,353
12,12,12.0,354
1,1,1.0,355
0,0,0.0,356
33,33,33.0,357
3,3,3.0,358
7,7,7.0,359
5,5,5.0,360
10,10,10.0,361
0,0,0.0,362
0,0,0.0,363
8,8,8.0,364
32,32,32.0,365
18,18,18.0,366
4,4,4.0,367
21,21,21.0,368
6,6,6.0,369
0,0,0.0,370
8,8,8.0,371
7,7,7.0,372
10,10,10.0,373
0,0,0.0,374
4,4,4.0,375
0,0,0.0,376
15,15,15.0,377
0,0,0.0,378
1,1,1.0,379
0,0,0.0,380
14,14,14.0,381
17,17,17.0,382
7,7,7.0,383
3,3,3.0,384
23,23,23.0,385
0,0,0.0,386
6,6,6.0,387
0,0,0.0,388
28,28,28.0,389
10,10,10.0,390
4,4,4.0,391
4,4,4.0,392
0,0,0.0,393
8,8,8.0,394
14,14,14.0,395
6,6,6.0,396
9,9,9.0,397
1,1,1.0,398
2,2,2.0,399
12,12,12.0,400
22,22,22.0,401
3,3,3.0,402
13,13,13.0,403
1,1,1.0,404
0,0,0.0,405
20,20,20.0,406
14,14,14.0,407
10,10,10.0,408
0,0,0.0,409
5,5,5.0,410
20,20,20.0,411
0,0,0.0,412
12,12,12.0,413
7,7,7.0,414
7,7,7.0,415
24,24,24.0,416
0,0,0.0,417
20,20,20.0,418
0,0,0.0,419
5,5,5.0,420
0,0,0.0,421
0,0,0.0,422
0,0,0.0,423
5,5,5.0,424
11,11,11.0,425
4,4,4.0,426
14,14,14.0,427
4,4,4.0,428
0,0,0.0,429
0,0,0.0,430
38,38,38.0,431
3,3,3.0,432
22,22,22.0,433
7,7,7.0,434
3,3,3.0,435
0,0,0.0,436
4,4,4.0,437
0,0,0.0,438
11,11,11.0,439
2,2,2.0,440
2,2,2.0,441
4,4,4.0,442
3,3,3.0,443
6,6,6.0,444
3,3,3.0,445
22,22,22.0,446
17,17,17.0,447
13,13,13.0,448
4,4,4.0,449
33,33,33.0,450
10,10,10.0,451
0,0,0.0,452
12,12,12.0,453
0,0,0.0,454
12,12,12.0,455
36,36,36.0,456
9,9,9.0,457
0,0,0.0,458
0,0,0.0,459
21,21,21.0,460
2,2,2.0,461
17,17,17.0,462
12,12,12.0,463
18,18,18.0,464
2,2,2.0,465
5,5,5.0,466
0,0,0.0,467
4,4,4.0,468
2,2,2.0,469
12,12,12.0,470
13,13,13.0,471
0,0,0.0,472
6,6,6.0,473
32,32,32.0,474
7,7,7.0,475
22,22,22.0,476
11,11,11.0,477
0,0,0.0,478
7,7,7.0,479
24,24,24.0,480
8,8,8.0,481
11,11,11.0,482
2,2,2.0,483
5,5,5.0,484
11,11,11.0,485
7,7,7.0,486
2,2,2.0,487
1,1,1.0,488
6,6,6.0,489
5,5,5.0,490
17,17,17.0,491
10,10,10.0,492
14,14,14.0,493
10,10,10.0,494
0,0,0.0,495
0,0,0.0,496
18,18,18.0,497
4,4,4.0,498
10,10,10.0,499
14,14,14.0,500
8,8,8.0,501
16,16,16.0,502
0,0,0.0,503
9,9,9.0,504
13,13,13.0,505
0,0,0.0,506
8,8,8.0,507
5,5,5.0,508
7,7,7.0,509
3,3,3.0,510
0,0,0.0,511
0,0,0.0,512
1,1,1.0,513
0,0,0.0,514
10,10,10.0,515
0,0,0.0,516
8,8,8.0,517
0,0,0.0,518
0,0,0.0,519
2,2,2.0,520
13,13,13.0,521
28,28,28.0,522
15,15,15.0,523
6,6,6.0,524
4,4,4.0,525
17,17,17.0,526
0,0,0.0,527
3,3,3.0,528
6,6,6.0,529
4,4,4.0,530
0,0,0.0,531
12,12,12.0,532
1,1,1.0,533
1,1,1.0,534
16,16,16.0,535
22,22,22.0,536
0,0,0.0,537
13,13,13.0,538
33,33,33.0,539
13,13,13.0,540
1,1,1.0,541
0,0,0.0,542
12,12,12.0,543
13,13,13.0,544
2,2,2.0,545
6,6,6.0,546
5,5,5.0,547
4,4,4.0,548
0,0,0.0,549
4,4,4.0,550
2,2,2.0,551
18,18,18.0,552
2,2,2.0,553
8,8,8.0,554
0,0,0.0,555
11,11,11.0,556
11,11,11.0,557
21,21,21.0,558
20,20,20.0,559
13,13,13.0,560
31,31,31.0,561
0,0,0.0,562
3,3,3.0,563
0,0,0.0,564
0,0,0.0,565
13,13,13.0,566
15,15,15.0,567
17,17,17.0,568
3,3,3.0,569
0,0,0.0,570
1,1,1.0,571
7,7,7.0,572
7,7,7.0,573
0,0,0.0,574
14,14,14.0,575
6,6,6.0,576
0,0,0.0,577
8,8,8.0,578
0,0,0.0,579
7,7,7.0,580
0,0,0.0,581
0,0,0.0,582
11,11,11.0,583
12,12,12.0,584
9,9,9.0,585
21,21,21.0,586
19,19,19.0,587
14,14,14.0,588
2,2,2.0,589
2,2,2.0,590
9,9,9.0,591
26,26,26.0,592
10,10,10.0,593
4,4,4.0,594
0,0,0.0,595
5,5,5.0,596
0,0,0.0,597
0,0,0.0,598
19,19,19.0,599
8,8,8.0,600
14,14,14.0,601
4,4,4.0,602
7,7,7.0,603
2,2,2.0,604
13,13,13.0,605
3,3,3.0,606
0,0,0.0,607
0,0,0.0,608
24,24,24.0,609
0,0,0.0,610
16,16,16.0,611
6,6,6.0,612
0,0,0.0,613
12,12,12.0,614
2,2,2.0,615
2,2,2.0,616
16,16,16.0,617
2,2,2.0,618
0,0,0.0,619
16,16,16.0,620
1,1,1.0,621
0,0,0.0,622
0,0,0.0,623
12,12,12.0,624
11,11,11.0,625
8,8,8.0,626
35,35,35.0,627
19,19,19.0,628
3,3,3.0,629
6,6,6.0,630
5,5,5.0,631
52,52,52.0,632
4,4,4.0,633
27,27,27.0,634
0,0,0.0,635
2,2,2.0,636
3,3,3.0,637
14,14,14.0,638
15,15,15.0,639
15,15,15.0,640
0,0,0.0,641
3,3,3.0,642
18,18,18.0,643
16,16,16.0,644
4,4,4.0,645
11,11,11.0,646
2,2,2.0,647
19,19,19.0,648
9,9,9.0,649
4,4,4.0,650
15,15,15.0,651
18,18,18.0,652
5,5,5.0,653
11,11,11.0,654
22,22,22.0,655
16,16,16.0,656
0,0,0.0,657
14,14,14.0,658
12,12,12.0,659
5,5,5.0,660
0,0,0.0,661
23,23,23.0,662
0,0,0.0,663
32,32,32.0,664
0,0,0.0,665
1,1,1.0,666
14,14,14.0,667
3,3,3.0,668
0,0,0.0,669
5,5,5.0,670
0,0,0.0,671
0,0,0.0,672
1,1,1.0,673
11,11,11.0,674
0,0,0.0,675
0,0,0.0,676
18,18,18.0,677
2,2,2.0,678
17,17,17.0,679
13,13,13.0,680
48,48,48.0,681
7,7,7.0,682
6,6,6.0,683
6,6,6.0,684
2,2,2.0,685
0,0,0.0,686
33,33,33.0,687
7,7,7.0,688
17,17,17.0,689
3,3,3.0,690
14,14,14.0,691
7,7,7.0,692
6,6,6.0,693
3,3,3.0,694
0,0,0.0,695
0,0,0.0,696
15,15,15.0,697
12,12,12.0,698
7,7,7.0,699
3,3,3.0,700
12,12,12.0,701
25,25,25.0,702
4,4,4.0,703
6,6,6.0,704
14,14,14.0,705
0,0,0.0,706
6,6,6.0,707
4,4,4.0,708
19,19,19.0,709
33,33,33.0,710
4,4,4.0,711
12,12,12.0,712
6,6,6.0,713
0,0,0.0,714
13,13,13.0,715
0,0,0.0,716
25,25,25.0,717
21,21,21.0,718
9,9,9.0,719
22,22,22.0,720
0,0,0.0,721
4,4,4.0,722
16,16,16.0,723
13,13,13.0,724
5,5,5.0,725
0,0,0.0,726
0,0,0.0,727
10,10,10.0,728
0,0,0.0,729
16,16,16.0,730
27,27,27.0,731
0,0,0.0,732
0,0,0.0,733
3,3,3.0,734
13,13,13.0,735
6,6,6.0,736
1,1,1.0,737
4,4,4.0,738
9,9,9.0,739
6,6,6.0,740
24,24,24.0,741
3,3,3.0,742
3,3,3.0,743
0,0,0.0,744
0,0,0.0,745
4,4,4.0,746
7,7,7.0,747
5,5,5.0,748
2,2,2.0,749
0,0,0.0,750
0,0,0.0,751
2,2,2.0,752
9,9,9.0,753
7,7,7.0,754
10,10,10.0,755
0,0,0.0,756
19,19,19.0,757
5,5,5.0,758
0,0,0.0,759
6,6,6.0,760
12,12,12.0,761
6,6,6.0,762
10,10,10.0,763
3,3,3.0,764
17,17,17.0,765
7,7,7.0,766
5,5,5.0,767
0,0,0.0,768
1,1,1.0,769
6,6,6.0,770
7,7,7.0,771
18,18,18.0,772
26,26,26.0,773
4,4,4.0,774
7,7,7.0,775
13,13,13.0,776
2,2,2.0,777
11,11,11.0,778
12,12,12.0,779
20,20,20.0,780
0,0,0.0,781
24,24,24.0,782
0,0,0.0,783
5,5,5.0,784
5,5,5.0,785
6,6,6.0,786
0,0,0.0,787
17,17,17.0,788
2,2,2.0,789
6,6,6.0,790
9,9,9.0,791
11,11,11.0,792
7,7,7.0,793
11,11,11.0,794
5,5,5.0,795
20,20,20.0,796
18,18,18.0,797
15,15,15.0,798
0,0,0.0,799
18,18,18.0,800
33,33,33.0,801
5,5,5.0,802
0,0,0.0,803
4,4,4.0,804
40,40,40.0,805
10,10,10.0,806
11,11,11.0,807
7,7,7.0,808
4,4,4.0,809
2,2,2.0,810
3,3,3.0,811
11,11,11.0,812
25,25,25.0,813
16,16,16.0,814
8,8,8.0,815
0,0,0.0,816
9,9,9.0,817
8,8,8.0,818
6,6,6.0,819
0,0,0.0,820
13,13,13.0,821
10,10,10.0,822
0,0,0.0,823
37,37,37.0,824
2,2,2.0,825
4,4,4.0,826
2,2,2.0,827
1,1,1.0,828
10,10,10.0,829
3,3,3.0,830
25,25,25.0,831
1,1,1.0,832
0,0,0.0,833
10,10,10.0,834
34,34,34.0,835
0,0,0.0,836
8,8,8.0,837
4,4,4.0,838
0,0,0.0,839
14,14,14.0,840
0,0,0.0,841
16,16,16.0,842
16,16,16.0,843
0,0,0.0,844
16,16,16.0,845
11,11,11.0,846
7,7,7.0,847
29,29,29.0,848
3,3,3.0,849
3,3,3.0,850
7,7,7.0,851
7,7,7.0,852
11,11,11.0,853
11,11,11.0,854
3,3,3.0,855
14,14,14.0,856
17,17,17.0,857
19,19,19.0,858
4,4,4.0,859
0,0,0.0,860
19,19,19.0,861
16,16,16.0,862
0,0,0.0,863
1,1,1.0,864
19,19,19.0,865
1,1,1.0,866
13,13,13.0,867
4,4,4.0,868
12,12,12.0,869
11,11,11.0,870
7,7,7.0,871
15,15,15.0,872
2,2,2.0,873
0,0,0.0,874
0,0,0.0,875
25,25,25.0,876
15,15,15.0,877
6,6,6.0,878
22,22,22.0,879
1,1,1.0,880
10,10,10.0,881
0,0,0.0,882
26,26,26.0,883
3,3,3.0,884
4,4,4.0,885
30,30,30.0,886
21,21,21.0,887
38,38,38.0,888
3,3,3.0,889
11,11,11.0,890
0,0,0.0,891
11,11,11.0,892
6,6,6.0,893
8,8,8.0,894
17,17,17.0,895
11,11,11.0,896
0,0,0.0,897
12,12,12.0,898
24,24,24.0,899
3,3,3.0,900
8,8,8.0,901
4,4,4.0,902
0,0,0.0,903
18,18,18.0,904
5,5,5.0,905
23,23,23.0,906
15,15,15.0,907
25,25,25.0,908
5,5,5.0,909
7,7,7.0,910
2,2,2.0,911
13,13,13.0,912
13,13,13.0,913
6,6,6.0,914
9,9,9.0,915
18,18,18.0,916
26,26,26.0,917
1,1,1.0,918
15,15,15.0,919
20,20,20.0,920
39,39,39.0,921
10,10,10.0,922
24,24,24.0,923
34,34,34.0,924
13,13,13.0,925
0,0,0.0,926
0,0,0.0,927
10,10,10.0,928
7,7,7.0,929
0,0,0.0,930
4,4,4.0,931
7,7,7.0,932
1,1,1.0,933
0,0,0.0,934
6,6,6.0,935
2,2,2.0,936
0,0,0.0,937
5,5,5.0,938
0,0,0.0,939
3,3,3.0,940
2,2,2.0,941
0,0,0.0,942
0,0,0.0,943
0,0,0.0,944
0,0,0.0,945
0,0,0.0,946
17,17,17.0,947
10,10,10.0,948
0,0,0.0,949
10,10,10.0,950
6,6,6.0,951
7,7,7.0,952
1,1,1.0,953
1,1,1.0,954
27,27,27.0,955
23,23,23.0,956
9,9,9.0,957
13,13,13.0,958
0,0,0.0,959
5,5,5.0,960
16,16,16.0,961
12,12,12.0,962
23,23,23.0,963
27,27,27.0,964
6,6,6.0,965
0,0,0.0,966
14,14,14.0,967
9,9,9.0,968
0,0,0.0,969
18,18,18.0,970
1,1,1.0,971
2,2,2.0,972
16,16,16.0,973
16,16,16.0,974
14,14,14.0,975
1,1,1.0,976
0,0,0.0,977
14,14,14.0,978
14,14,14.0,979
7,7,7.0,980
10,10,10.0,981
5,5,5.0,982
8,8,8.0,983
6,6,6.0,984
0,0,0.0,985
0,0,0.0,986
0,0,0.0,987
0,0,0.0,988
3,3,3.0,989
15,15,15.0,990
2,2,2.0,991
16,16,16.0,992
0,0,0.0,993
2,2,2.0,994
2,2,2.0,995
18,18,18.0,996
6,6,6.0,997
39,39,39.0,998
4,4,4.0,999
17,17,17.0,1000
8,8,8.0,1001
1,1,1.0,1002
2,2,2.0,1003
7,7,7.0,1004
1,1,1.0,1005
28,28,28.0,1006
6,6,6.0,1007
0,0,0.0,1008
10,10,10.0,1009
16,16,16.0,1010
21,21,21.0,1011
8,8,8.0,1012
16,16,16.0,1013
12,12,12.0,1014
6,6,6.0,1015
26,26,26.0,1016
14,14,14.0,1017
15,15,15.0,1018
15,15,15.0,1019
6,6,6.0,1020
7,7,7.0,1021
4,4,4.0,1022
0,0,0.0,1023
5,5,5.0,1024
17,17,17.0,1025
0,0,0.0,1026
0,0,0.0,1027
0,0,0.0,1028
0,0,0.0,1029
7,7,7.0,1030
0,0,0.0,1031
14,14,14.0,1032
1,1,1.0,1033
2,2,2.0,1034
11,11,11.0,1035
14,14,14.0,1036
6,6,6.0,1037
8,8,8.0,1038
2,2,2.0,1039
4,4,4.0,1040
40,40,40.0,1041
14,14,14.0,1042
21,21,21.0,1043
0,0,0.0,1044
6,6,6.0,1045
31,31,31.0,1046
9,9,9.0,1047
0,0,0.0,1048
0,0,0.0,1049
9,9,9.0,1050
15,15,15.0,1051
16,16,16.0,1052
0,0,0.0,1053
9,9,9.0,1054
21,21,21.0,1055
0,0,0.0,1056
1,1,1.0,1057
1,1,1.0,1058
9,9,9.0,1059
4,4,4.0,1060
24,24,24.0,1061
0,0,0.0,1062
2,2,2.0,1063
7,7,7.0,1064
9,9,9.0,1065
0,0,0.0,1066
14,14,14.0,1067
2,2,2.0,1068
12,12,12.0,1069
7,7,7.0,1070
9,9,9.0,1071
6,6,6.0,1072
1,1,1.0,1073
5,5,5.0,1074
0,0,0.0,1075
4,4,4.0,1076
2,2,2.0,1077
2,2,2.0,1078
5,5,5.0,1079
3,3,3.0,1080
19,19,19.0,1081
1,1,1.0,1082
5,5,5.0,1083
2,2,2.0,1084
4,4,4.0,1085
11,11,11.0,1086
4,4,4.0,1087
0,0,0.0,1088
7,7,7.0,1089
0,0,0.0,1090
12,12,12.0,1091
0,0,0.0,1092
8,8,8.0,1093
15,15,15.0,1094
12,12,12.0,1095
0,0,0.0,1096
4,4,4.0,1097
21,21,21.0,1098
13,13,13.0,1099
6,6,6.0,1100
8,8,8.0,1101
0,0,0.0,1102
3,3,3.0,1103
4,4,4.0,1104
21,21,21.0,1105
23,23,23.0,1106
12,12,12.0,1107
11,11,11.0,1108
18,18,18.0,1109
0,0,0.0,1110
0,0,0.0,1111
28,28,28.0,1112
0,0,0.0,1113
2,2,2.0,1114
9,9,9.0,1115
10,10,10.0,1116
37,37,37.0,1117
1,1,1.0,1118
16,16,16.0,1119
17,17,17.0,1120
7,7,7.0,1121
0,0,0.0,1122
9,9,9.0,1123
0,0,0.0,1124
3,3,3.0,1125
0,0,0.0,1126
6,6,6.0,1127
7,7,7.0,1128
8,8,8.0,1129
4,4,4.0,1130
0,0,0.0,1131
3,3,3.0,1132
0,0,0.0,1133
23,23,23.0,1134
1,1,1.0,1135
12,12,12.0,1136
6,6,6.0,1137
18,18,18.0,1138
5,5,5.0,1139
25,25,25.0,1140
19,19,19.0,1141
10,10,10.0,1142
11,11,11.0,1143
7,7,7.0,1144
0,0,0.0,1145
0,0,0.0,1146
4,4,4.0,1147
0,0,0.0,1148
6,6,6.0,1149
2,2,2.0,1150
6,6,6.0,1151
16,16,16.0,1152
0,0,0.0,1153
0,0,0.0,1154
28,28,28.0,1155
14,14,14.0,1156
0,0,0.0,1157
18,18,18.0,1158
10,10,10.0,1159
20,20,20.0,1160
3,3,3.0,1161
0,0,0.0,1162
4,4,4.0,1163
11,11,11.0,1164
14,14,14.0,1165
14,14,14.0,1166
1,1,1.0,1167
0,0,0.0,1168
28,28,28.0,1169
21,21,21.0,1170
8,8,8.0,1171
6,6,6.0,1172
6,6,6.0,1173
5,5,5.0,1174
10,10,10.0,1175
0,0,0.0,1176
6,6,6.0,1177
10,10,10.0,1178
8,8,8.0,1179
9,9,9.0,1180
5,5,5.0,1181
14,14,14.0,1182
6,6,6.0,1183
18,18,18.0,1184
4,4,4.0,1185
12,12,12.0,1186
19,19,19.0,1187
4,4,4.0,1188
5,5,5.0,1189
9,9,9.0,1190
22,22,22.0,1191
8,8,8.0,1192
19,19,19.0,1193
20,20,20.0,1194
8,8,8.0,1195
17,17,17.0,1196
5,5,5.0,1197
1,1,1.0,1198
6,6,6.0,1199
6,6,6.0,1200
11,11,11.0,1201
0,0,0.0,1202
10,10,10.0,1203
4,4,4.0,1204
10,10,10.0,1205
3,3,3.0,1206
2,2,2.0,1207
6,6,6.0,1208
5,5,5.0,1209
4,4,4.0,1210
11,11,11.0,1211
2,2,2.0,1212
0,0,0.0,1213
6,6,6.0,1214
3,3,3.0,1215
5,5,5.0,1216
8,8,8.0,1217
19,19,19.0,1218
0,0,0.0,1219
13,13,13.0,1220
2,2,2.0,1221
0,0,0.0,1222
2,2,2.0,1223
8,8,8.0,1224
0,0,0.0,1225
6,6,6.0,1226
3,3,3.0,1227
28,28,28.0,1228
0,0,0.0,1229
33,33,33.0,1230
0,0,0.0,1231
0,0,0.0,1232
0,0,0.0,1233
12,12,12.0,1234
11,11,11.0,1235
0,0,0.0,1236
9,9,9.0,1237
0,0,0.0,1238
6,6,6.0,1239
3,3,3.0,1240
7,7,7.0,1241
12,12,12.0,1242
5,5,5.0,1243
9,9,9.0,1244
0,0,0.0,1245
3,3,3.0,1246
14,14,14.0,1247
6,6,6.0,1248
0,0,0.0,1249
3,3,3.0,1250
15,15,15.0,1251
36,36,36.0,1252
1,1,1.0,1253
8,8,8.0,1254
16,16,16.0,1255
31,31,31.0,1256
5,5,5.0,1257
7,7,7.0,1258
16,16,16.0,1259
18,18,18.0,1260
3,3,3.0,1261
3,3,3.0,1262
8,8,8.0,1263
6,6,6.0,1264
9,9,9.0,1265
0,0,0.0,1266
5,5,5.0,1267
11,11,11.0,1268
3,3,3.0,1269
14,14,14.0,1270
6,6,6.0,1271
11,11,11.0,1272
8,8,8.0,1273
20,20,20.0,1274
5,5,5.0,1275
0,0,0.0,1276
2,2,2.0,1277
0,0,0.0,1278
26,26,26.0,1279
31,31,31.0,1280
15,15,15.0,1281
2,2,2.0,1282
13,13,13.0,1283
0,0,0.0,1284
0,0,0.0,1285
14,14,14.0,1286
2,2,2.0,1287
0,0,0.0,1288
0,0,0.0,1289
17,17,17.0,1290
0,0,0.0,1291
0,0,0.0,1292
15,15,15.0,1293
15,15,15.0,1294
5,5,5.0,1295
0,0,0.0,1296
0,0,0.0,1297
18,18,18.0,1298
25,25,25.0,1299
11,11,11.0,1300
2,2,2.0,1301
5,5,5.0,1302
5,5,5.0,1303
0,0,0.0,1304
0,0,0.0,1305
0,0,0.0,1306
3,3,3.0,1307
5,5,5.0,1308
6,6,6.0,1309
5,5,5.0,1310
8,8,8.0,1311
26,26,26.0,1312
7,7,7.0,1313
16,16,16.0,1314
8,8,8.0,1315
0,0,0.0,1316
24,24,24.0,1317
0,0,0.0,1318
29,29,29.0,1319
4,4,4.0,1320
10,10,10.0,1321
0,0,0.0,1322
10,10,10.0,1323
4,4,4.0,1324
3,3,3.0,1325
2,2,2.0,1326
0,0,0.0,1327
2,2,2.0,1328
6,6,6.0,1329
0,0,0.0,1330
0,0,0.0,1331
5,5,5.0,1332
12,12,12.0,1333
8,8,8.0,1334
11,11,11.0,1335
0,0,0.0,1336
19,19,19.0,1337
0,0,0.0,1338
7,7,7.0,1339
25,25,25.0,1340
7,7,7.0,1341
8,8,8.0,1342
4,4,4.0,1343
1,1,1.0,1344
10,10,10.0,1345
16,16,16.0,1346
24,24,24.0,1347
5,5,5.0,1348
9,9,9.0,1349
10,10,10.0,1350
13,13,13.0,1351
4,4,4.0,1352
9,9,9.0,1353
20,20,20.0,1354
5,5,5.0,1355
17,17,17.0,1356
32,32,32.0,1357
